"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
81,11.485269008578,6.05106961000158,0.473145156157663,11.485269008578,6.07583933084353,0.470988504813803,12.7768425620765,6.21341117395295,0.513697445690124,12.7768425620765,6.10849117049199,0.52190917741893,9.81941738269273,6.3826099880386,0.350001151871973,13.4928332415889,6.15279300412256,0.54399547567535,11.4852690085777,6.04473731956942,0.473696496350677
82,12.1995831177391,6.19963187012894,0.491816088279755,12.1995831177391,6.31202099280919,0.482603550310581,12.198965512474,5.95969019515435,0.511459378333325,12.198965512474,6.15882053291582,0.495135835360944,11.9238403281442,5.9322673305978,0.502486852612771,12.5437080672026,6.17601044780159,0.50764076980158,12.2446490821257,6.08452052679785,0.503087390582731
83,12.6755694489217,6.15652589821027,0.514299856663719,12.6755694489217,6.12974673338661,0.516412516369586,12.4273695917607,6.1979408783,0.501266874495371,12.4273695917607,6.16297283631734,0.504080667207052,12.0264265157605,6.17845826798481,0.486259841201542,12.8291948532483,6.18420614190067,0.51795835883381,12.6302126059687,6.14115847217672,0.5137723596771
84,12.1976243272764,5.86590959816411,0.519094092359711,12.1976243272764,5.92561586359964,0.514199183004123,12.9599584332882,5.92944946022765,0.542479284115789,12.9599584332882,5.93357439400482,0.542161001167707,11.6533205190519,5.98511464691335,0.48640264059258,13.4116264226171,5.95516579141022,0.555969902250816,12.1976243272764,5.89275476573524,0.516893240222372
85,11.8621584485453,6.24879175551313,0.473216296796354,11.8621584485453,6.25883578312226,0.472369568298105,13.0518961384461,6.14877800954292,0.528897721501869,13.0518961384461,6.21071081978298,0.524152601744317,11.0729339873402,6.24208398030503,0.436275517632302,13.6763660446157,6.2338179691111,0.544190470716064,11.8621584485451,6.17341544160155,0.479570647417991
86,11.9769333422695,5.83880454433014,0.512495863718005,11.9769333422695,5.82978048158987,0.513249317250924,12.8761548460727,5.75919946955803,0.552723655593919,12.8761548460727,5.79653626105375,0.54982397071578,10.5034614818714,5.85635670640443,0.442435551697667,13.7425904775955,5.81725551493695,0.576698765460501,11.9769333422693,5.71618972726094,0.522733444037196
87,12.270473059563,5.98564938447958,0.512190821378751,12.270473059563,6.04706225320508,0.507185890564153,12.5448093993391,6.14219399099005,0.510379648230156,12.5448093993391,6.18366717877907,0.507073644410663,12.4967002867709,6.07315102581364,0.514019630266501,13.1186211769929,6.19877692574419,0.527482588138495,12.2704730595629,6.08447647478352,0.504136764308231
88,12.1828724622014,5.94678757199422,0.511873116094357,12.1828724622014,5.90583705647109,0.515234434670923,13.5162907599719,6.04091082231909,0.553064451660875,13.5162907599719,6.0498623013741,0.55240217831873,12.2235473245134,6.02828118119703,0.506830462454401,14.313016725581,6.08915057998746,0.574572523966622,12.1828724622014,6.03039483441676,0.505010427292359
89,11.5214820358361,5.76982064900829,0.499211938962193,11.5214820358361,5.85434730657953,0.491875499317682,12.2166080806687,5.98142356334592,0.510385900583095,12.2166080806687,6.11724976414087,0.499267740787998,11.1742466468559,5.99059427847036,0.463892782413574,12.8730051825743,6.14084805286738,0.522967017741901,11.5214820358361,6.06420046466886,0.473661422566388
90,12.410820287055,5.82756194845532,0.530445062158081,12.410820287055,5.90723503843269,0.524025414775026,12.2034069494065,5.77916406446721,0.526430275706879,12.2034069494065,5.82689538516591,0.522518964636406,12.8580025230841,5.64818416335733,0.560726158420245,12.7454214612323,5.85037639228609,0.54098211580675,12.4551851856198,5.75534182638822,0.537915997183802
91,12.038620160198,5.94498375189966,0.506173990640977,12.038620160198,5.95751974360773,0.5051326759769,12.897612149482,6.07998327673551,0.528596207866297,12.897612149482,6.03528960089501,0.532061475337711,12.2540876159575,6.08585648995053,0.50336110849857,13.2837140648745,6.04924037088032,0.544612271738366,12.038620160198,6.05508739235395,0.497028121846285
92,12.6366769361085,5.99363625322801,0.525695221652651,12.6366769361085,6.02819022615252,0.52296080238252,13.5719757711221,6.07716798274159,0.552226729164051,13.5719757711221,6.15940314844144,0.546167540208319,14.6035583589034,5.89866015110045,0.596080625958932,14.1676083885844,6.18545243999025,0.563408849938695,12.6841758386369,6.16996532790426,0.51356986796808
93,11.4997189308372,6.2027166685939,0.460620150292462,11.4997189308372,6.12884572808902,0.467043867337128,11.7231851901267,6.14094478898987,0.476170964682721,11.7231851901267,6.04008057228652,0.484774788222785,11.3480338391208,6.10061010595084,0.462408185202989,12.2873767844747,6.0598084273041,0.506826515244427,11.4997189308372,5.98713182176073,0.479367116903541
94,12.0721976119369,5.9836900080466,0.504341280652168,12.0721976119369,5.88096359406161,0.512850618991977,12.7160424746014,6.03691054293155,0.525252408130165,12.7160424746014,5.92718207732822,0.533881544579063,12.4452382755102,5.98316772156667,0.519240404312678,13.369401084535,5.95888796641787,0.554289086793067,12.1263362792284,5.89157123090181,0.514150762832326
95,11.8979746133467,5.88880836703761,0.505057914610796,11.8979746133467,5.93980609874331,0.500771661415357,12.4981250466751,6.08912336833597,0.512797051910127,12.4981250466751,6.04777068805651,0.516105762626736,11.1891304320803,6.13247587508148,0.451925606524427,13.0975245694554,6.08685478517019,0.53526677862737,11.8979746133463,5.97667628801993,0.497672798753857
96,12.4768409312668,6.1737256480431,0.505185192144928,12.4768409312668,6.12898601633211,0.508771006210961,13.3040429108972,6.44141331990711,0.515830386067756,13.3040429108972,6.41064500026788,0.518143090547537,12.1079372845958,6.46084979856718,0.466395501834409,13.9499335432527,6.44271003585073,0.538154786481622,12.476840931267,6.34227566991148,0.491676161870613
97,11.6000165477223,6.08167002246212,0.475718849413516,11.6000165477223,6.07811220635907,0.476025557260733,12.757953700645,6.04031305798883,0.5265453065813,12.757953700645,6.11461088477623,0.520721658954828,10.0627645484771,6.19655468190089,0.384209512997232,13.4274977503658,6.12811453349369,0.543614555189425,11.650655152359,6.09810717859608,0.476586758525646
98,12.2460191440427,6.13555055413744,0.498975913562719,12.2460191440427,6.06528141860524,0.504714034229171,13.1549667717155,6.22288736165774,0.526955296075883,13.1549667717155,6.10879634760121,0.535628143072489,11.3223532700605,6.33269126243524,0.440691249302327,13.601571061873,6.13907302419315,0.548649711399753,12.2460191440424,6.08701295049663,0.502939454944594
99,12.6418192290799,5.94840379769346,0.5294661559461,12.6418192290799,5.91805500100028,0.531866822823489,13.4773394535285,5.94650653224672,0.558777416510803,13.4773394535285,6.00131943576386,0.554710374665776,11.9712564320763,6.01990360175218,0.497136859785061,13.9117407498307,6.01793980092126,0.567420072790351,12.6836748525107,5.98049515971425,0.528488767706748
100,12.1707475842816,5.93602515732993,0.512271114307208,12.1707475842816,5.90258383364875,0.51501879463248,13.2241355638118,6.0768111716744,0.540475735268189,13.2241355638118,6.00149381279802,0.546171181939387,12.6379155518295,6.03580823593808,0.522404765945414,13.8872616234589,6.03024030865607,0.565771822252592,12.1707475842814,5.987777242283,0.508018944537454
