"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
18,0.494080637766254,0.49695004579388,0.513933742757025,0.510248272238929,0.632853178310151,0.474101135530023,0.513933742758152,0.510248272238923,0.490644133698797,0.488394531660723
19,0.50845016338131,0.512135643884045,0.536175098755904,0.544355364647851,0.625919268504829,0.503057418260459,0.536175098756676,0.544355364647855,0.51060896501248,0.521162529754101
20,0.504446446819977,0.511927291509281,0.554810225628269,0.558053444115115,0.604401380410522,0.518595582185417,0.554810225629273,0.558053444115113,0.512001525533056,0.512859698909422
21,0.486404031694307,0.488081134237413,0.531328009067806,0.536945473349903,0.639743476262227,0.496188513952827,0.531328009068257,0.536945473349907,0.498777808990857,0.505657958102251
22,0.474543373693753,0.478064737218761,0.512510022584744,0.513183687056029,0.617092567871785,0.467625131119915,0.512510022585517,0.513183687056036,0.485970136385008,0.485562776762542
23,0.488593982728175,0.483614322420052,0.508472018673844,0.504819559540759,0.664299594492222,0.458425416855342,0.508472018674285,0.50481955954077,0.483815168188274,0.479882032815894
24,0.540356926844046,0.54097738525365,0.565351766390669,0.565850434431381,0.648681064994177,0.530354491702265,0.565351766391364,0.565850434431377,0.539741557388294,0.539743679733254
25,0.490047677425005,0.497107909526342,0.508437752495008,0.517077840564632,0.666380831548587,0.478996542006941,0.508437752495491,0.517077840564634,0.499342437426546,0.508056322255735
26,0.518580932502585,0.516475335742041,0.536746453373858,0.534030870461605,0.641833876258871,0.499556826450545,0.536746453374541,0.534030870461607,0.512181645857474,0.509308474621525
27,0.536678178882214,0.535810500599218,0.558555078601568,0.564219058549742,0.647804078596019,0.534492806649777,0.558555078602033,0.564219058549738,0.526821340059202,0.533083643898545
28,0.478535748687653,0.487152199435451,0.494279882557787,0.497563322155269,0.63538622973917,0.451011138065766,0.494279882558689,0.497563322155274,0.470207204084497,0.472561180535279
29,0.496093427918587,0.487703367787438,0.539107233434525,0.532366512169768,0.620894085922198,0.492772950981943,0.53910723343557,0.532366512169771,0.497220038065594,0.489330136357871
30,0.512649434103419,0.520304765386277,0.554087684105592,0.561709393706845,0.656046368785524,0.523506910501887,0.554087684106638,0.561709393706843,0.523839751522518,0.531761306472869
31,0.547680649986817,0.547586579493279,0.575669043166934,0.5733990069088,0.686290169411488,0.535523463378052,0.575669043167697,0.573399006908798,0.547808115044267,0.545506941614747
32,0.499298602393041,0.498029577602642,0.546646128314831,0.545716902787329,0.643737611965805,0.505275360035534,0.54664612831542,0.545716902787325,0.503465974074416,0.502559810089245
33,0.493768630646565,0.488057050534831,0.533839056011791,0.534159739444235,0.609860342483543,0.492792751450619,0.533839056012901,0.53415973944424,0.494265754076233,0.495327225302315
34,0.503962423895703,0.508292860137641,0.523561971333,0.528116929839317,0.577462765741036,0.488116515039761,0.523561971334074,0.528116929839326,0.490141982897694,0.495002023752672
35,0.481184823503437,0.485598995565453,0.515708247742436,0.520069014496901,0.639808985891971,0.476431329633446,0.515708247743429,0.520069014496909,0.488029316351061,0.491325222645707
36,0.455575873634428,0.460735395331488,0.486912938312959,0.489705719516288,0.522248273626917,0.434329275111022,0.486912938314014,0.489705719516288,0.445318593063605,0.445932147750734
37,0.501178062004348,0.516380306728302,0.53201937726831,0.544157402555163,0.610634387840246,0.508576599558527,0.532019377269371,0.544157402555158,0.500626800916011,0.51447588166554
38,0.50723015269381,0.502482645375089,0.533169164510366,0.523993820373265,0.640972559389716,0.481601523213506,0.533169164511431,0.523993820373264,0.497350567237987,0.488430330330768
39,0.505987604474213,0.508008328191072,0.547569264681984,0.55148945185614,0.588564885131098,0.52109598994735,0.547569264683011,0.551489451856142,0.510382463175627,0.515680167410235
40,0.492424136504664,0.493228034647835,0.529504010721991,0.529323011457801,0.618745764117468,0.487920610020202,0.529504010723007,0.52932301145781,0.497387184511386,0.497345015807422
41,0.499293810065162,0.506444470977827,0.517433881000749,0.518911300496642,0.639826973706123,0.483079155755512,0.517433881001558,0.518911300496644,0.501803667035372,0.504025145597246
42,0.476001436931108,0.472362443787387,0.519748031513745,0.519646425630131,0.632544825826031,0.474620066019864,0.519748031514695,0.519646425630137,0.492974999637196,0.492156228129229
43,0.501475396198989,0.508264591199951,0.522681691421061,0.532057392372493,0.614339720536821,0.504200449067027,0.522681691422147,0.532057392372487,0.505771158590536,0.517629371328128
44,0.499181164604531,0.496477874716661,0.546731410533262,0.542708574963023,0.635512822367096,0.505764008302158,0.546731410533865,0.542708574963024,0.512556218226617,0.50867474958349
45,0.485518226680877,0.503521757003071,0.545152785891964,0.556750422804595,0.601199369193128,0.529719639341575,0.545152785892963,0.556750422804603,0.501131450242611,0.517761881287639
46,0.490368938603457,0.497551057167027,0.524638411100103,0.52611021431363,0.612330820448328,0.492288750829166,0.524638411100967,0.526110214313632,0.500193228658186,0.500815880032868
47,0.503404640408918,0.506914666398854,0.525659600828943,0.533766251716339,0.589769098108689,0.497467258452843,0.525659600829938,0.533766251716344,0.494421649974476,0.504088474816323
48,0.526603342760245,0.516895761016095,0.551467258043255,0.541812380039182,0.626463582312549,0.499007903177741,0.551467258044198,0.541812380039175,0.519069513668033,0.507906492649058
49,0.510361190320858,0.507492052355143,0.530897494623694,0.53112201297022,0.645459918205146,0.494075237876542,0.530897494624245,0.53112201297022,0.50191802166111,0.501632253420375
50,0.532101621973539,0.529318509520946,0.555972469118612,0.554683791466525,0.626459032335645,0.514408985677239,0.555972469119606,0.55468379146652,0.518810860613488,0.516889962296449
