"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
28,0.535080801175698,0.525353544269543,0.560485873188065,0.553299620658546,0.638264494083072,0.524256598021833,0.56048587318823,0.553299620658554,0.531702772723579,0.524612735962225
29,0.523506297114064,0.517159047198857,0.546742395192289,0.544279111968666,0.663862440619808,0.508215471762594,0.546742395193232,0.544279111968666,0.522072007883789,0.519668460654872
30,0.525840400295914,0.524824673761587,0.542823045605978,0.545428108288549,0.639818685098415,0.506886201692628,0.542823045606835,0.545428108288547,0.517127852734064,0.520531000398095
31,0.510475387370567,0.51084284520648,0.548324996245753,0.544986732990374,0.61296205991208,0.507205517589928,0.548324996246726,0.544986732990375,0.51550692591551,0.510977986019632
32,0.501207060367423,0.495712211902114,0.548231880636157,0.549755125636787,0.621247973486136,0.511008831826777,0.54823188063721,0.549755125636794,0.510179421624872,0.510631226354799
33,0.489714213410667,0.487062341015229,0.515219940585554,0.513668894017326,0.59935115313666,0.475351893507855,0.515219940586726,0.513668894017329,0.481905878808552,0.481070346764729
34,0.527680344801277,0.5266117474622,0.540905045602584,0.539748766552936,0.670887763325134,0.501627580960613,0.540905045603221,0.539748766552934,0.520205830894669,0.518630619389855
35,0.50111882713059,0.509512529773726,0.540829230182837,0.544972730179471,0.613976633712034,0.508319128942769,0.540829230183815,0.544972730179467,0.510749683204517,0.514916947017227
36,0.513717637030623,0.51112675483209,0.547808120583512,0.544424609784276,0.626466764152758,0.504646047093165,0.547808120584502,0.544424609784278,0.510956496776988,0.504682647728431
37,0.490409303687469,0.489264118416969,0.510577035202699,0.508575901597892,0.635100015912781,0.470755330592973,0.510577035203582,0.50857590159789,0.488824363150564,0.486831008235387
38,0.494887218349249,0.496446942618031,0.524612140035739,0.526446807061015,0.619992515149302,0.484226025640517,0.524612140036804,0.526446807061017,0.498437280025914,0.500995554795901
39,0.521477148410851,0.52124775846009,0.546920131382909,0.550228986511092,0.643612886493028,0.50846805566487,0.546920131383921,0.55022898651109,0.52334591980048,0.525786178590638
40,0.523026566393312,0.519109334887894,0.558225591624194,0.550991991192224,0.641190653777147,0.516989171777986,0.55822559162511,0.550991991192225,0.518490913448219,0.50979210993085
41,0.505487820759125,0.513950868803478,0.53172808411923,0.539034552745124,0.609129237278215,0.508604639210274,0.531728084120271,0.539034552745114,0.503413891538927,0.512050123132873
42,0.489582929251971,0.486444391131627,0.529182157123279,0.529718245699034,0.61550005329739,0.492069120140937,0.529182157124205,0.529718245699033,0.494040005023092,0.49541179712912
43,0.516622714337313,0.515599352004886,0.556138469432301,0.555999664870389,0.598255558333161,0.5252418085697,0.556138469433294,0.555999664870384,0.510513941624807,0.511027869972394
44,0.524196605544374,0.531094449570316,0.55009005981597,0.552021509374089,0.611694207885414,0.521419596759597,0.550090059817015,0.552021509374082,0.525563486644819,0.527524944290767
45,0.501566193486931,0.504659617977863,0.518248821183055,0.5208317619468,0.633534177277118,0.487012720695405,0.518248821183374,0.52083176194679,0.501471360522068,0.504848188708337
46,0.506446682461345,0.502793600736994,0.530569858824379,0.527589940379609,0.623605604456627,0.492426577766631,0.530569858825189,0.527589940379614,0.502862259316985,0.498804760090659
47,0.490137153563789,0.495160826292614,0.515571870838361,0.521815161071701,0.602029987200058,0.476251887695604,0.515571870839569,0.5218151610717,0.4915955839708,0.497136849136825
48,0.460164309927897,0.466035882372254,0.491361186766159,0.49937575560305,0.604200671025438,0.460211193950044,0.491361186767104,0.499375755603059,0.462754436215693,0.471801280569364
49,0.509116420060441,0.49734801721979,0.551479854727839,0.536984946488277,0.700883321636716,0.486503121315001,0.551479854728253,0.536984946488278,0.518780458232337,0.502579767107748
50,0.534535343583138,0.539268692085513,0.558557649027063,0.565580947892768,0.645384423042012,0.542473553502901,0.558557649027693,0.565580947892773,0.542875295425713,0.550653293298946
