"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
15,0.504939290138891,0.502940470794633,0.537712058350191,0.535330200342315,0.634151571786438,0.49400860634501,0.53771205835099,0.535330200342314,0.512324736120973,0.508893455382166
16,0.525511644363699,0.518422457140254,0.526560889907576,0.521905169739285,0.670101645391796,0.480399003226856,0.526560889908098,0.521905169739274,0.510255201135931,0.506053773640592
17,0.505213619954952,0.496225626070394,0.534151470706662,0.528899696176985,0.597075861691617,0.492848854647475,0.534151470707717,0.528899696176987,0.505089477681983,0.497719876846788
18,0.494946723400365,0.489604753490278,0.536857030622433,0.537652072231254,0.581326690644137,0.500035009917766,0.536857030623547,0.537652072231247,0.503751969553793,0.504119489015417
19,0.517834131967244,0.517644908896745,0.550817417160408,0.549465656190775,0.661928261615315,0.516167438351917,0.550817417161419,0.549465656190777,0.530029170270916,0.529537494893681
20,0.498827946819525,0.493135194648203,0.518290073454775,0.514350052406495,0.622320144453936,0.466327889323459,0.518290073455945,0.514350052406495,0.480692119821854,0.4773894416612
21,0.52110025873855,0.520290769526842,0.558684652977878,0.555569712275117,0.640104571026309,0.519148484071779,0.558684652978817,0.555569712275118,0.532739432915206,0.530062386641975
22,0.47786800091833,0.480701936255474,0.497581950286642,0.498704068986836,0.645258000693131,0.457315805977043,0.497581950287363,0.498704068986837,0.472223401798467,0.473183035877632
23,0.491227647577509,0.488872896623473,0.4849619415665,0.486747636403237,0.595114683320182,0.440582746866696,0.484961941567741,0.486747636403229,0.47194940180518,0.473558780441014
24,0.50996690640528,0.505203780775858,0.542789342201706,0.54102820169488,0.625659933637674,0.50760116286796,0.542789342202712,0.541028201694883,0.518835524852631,0.51677504710669
25,0.486814853372844,0.487128595486868,0.511416370079405,0.511491045970567,0.639757326095072,0.470740807967517,0.511416370079675,0.51149104597057,0.476889751562237,0.475654969806515
26,0.459567051979064,0.466394568103728,0.48170215232151,0.487759446542755,0.585844253912887,0.445377180667046,0.48170215232281,0.487759446542748,0.441424125905716,0.448538957017074
27,0.500457747858045,0.505731516176749,0.533887950801,0.535485571413956,0.636350588304452,0.498895269085437,0.533887950802029,0.53548557141396,0.501850375362765,0.503689384380675
28,0.474095873318811,0.484115334444833,0.519349690996797,0.527516127359314,0.568540680093621,0.487242676486905,0.519349690997921,0.527516127359315,0.483033778101703,0.493237944061682
29,0.471287767544531,0.468110965507415,0.494424594241651,0.493808453621651,0.576835348873671,0.448219328899253,0.494424594242674,0.49380845362165,0.463553431544183,0.461925895848714
30,0.513271714964791,0.501761786263853,0.525174118657352,0.519248815002758,0.593126611851093,0.483623549267362,0.525174118658498,0.519248815002754,0.504607006311383,0.499989703871387
31,0.531496779354082,0.526517831186811,0.552116061656917,0.546014095327824,0.598281756220608,0.502633392986368,0.552116061657926,0.546014095327819,0.517745768305348,0.511039943220072
32,0.496721296648611,0.483105898667518,0.532956360408027,0.521077452554806,0.562334459381278,0.479453096003206,0.532956360409118,0.521077452554809,0.49138787243922,0.479321444489811
33,0.482806482022962,0.486583614676105,0.519547915889851,0.522733606367513,0.612153064133172,0.479554736478157,0.519547915890714,0.522733606367519,0.486793957488825,0.488576871625465
34,0.492874815501575,0.489271138105742,0.520190585941955,0.514520868237708,0.586159665845139,0.463380712156933,0.520190585943089,0.514520868237706,0.486400722268232,0.479255447399215
35,0.506860985617682,0.510143479682261,0.523182629920654,0.527798560321665,0.632512404594175,0.490198046857468,0.523182629921756,0.527798560321661,0.499267044902072,0.504821469117771
36,0.508892218753102,0.518209828624054,0.53848957114197,0.545084874379986,0.640880234023691,0.505265693150202,0.53848957114203,0.545084874379995,0.513880052068315,0.521474012829032
37,0.475341965149717,0.476806273357683,0.523853576668187,0.529295299578622,0.619893427721917,0.492187008679758,0.523853576668977,0.529295299578622,0.483544471935623,0.488939620879148
38,0.504190249383125,0.503195464156953,0.522613677117916,0.524403578226033,0.642217944732666,0.482132834890254,0.522613677118809,0.524403578226033,0.495376520924494,0.496491181028883
39,0.531055977319828,0.535199017169071,0.539775994397505,0.538449142837561,0.633468701876993,0.514644548129666,0.539775994398571,0.538449142837548,0.519285756856481,0.517712154538575
40,0.494408374001381,0.494876431113953,0.521003118495425,0.524478794433027,0.603050140817199,0.492065095136223,0.521003118496579,0.524478794433018,0.50045209617849,0.503259269351527
41,0.502617682854244,0.510778775397953,0.536549011213632,0.54594052763881,0.648858672599759,0.512420592296027,0.536549011214452,0.545940527638809,0.506676583695639,0.517646104922778
42,0.534348089731622,0.531897529073261,0.547833360998078,0.54808477852665,0.64090707529468,0.51334982021457,0.547833360998995,0.548084778526649,0.514467243110402,0.515658473157316
43,0.509163367557994,0.505561309049739,0.54116276489066,0.541680147544033,0.591816117079253,0.501116776691636,0.54116276489161,0.54168014754402,0.51030840538213,0.51147112535754
44,0.549654203989815,0.542369392501236,0.597384142773855,0.586650833296277,0.681602462059036,0.549916157656868,0.597384142774767,0.586650833296277,0.571020633443954,0.556905272770227
45,0.476495819847847,0.476544303827398,0.54172777868952,0.540269512185285,0.655903675271239,0.504320937187441,0.541727778690364,0.540269512185285,0.4932050651601,0.489293228904336
46,0.521458491807958,0.518186428750261,0.532167075276525,0.52836091330169,0.652573026974506,0.484116979734273,0.532167075276999,0.528360913301701,0.506113445725056,0.502590675659859
47,0.509965379809835,0.514996944534308,0.527629192443485,0.52560519956125,0.626119308978734,0.501008823062404,0.527629192444453,0.525605199561251,0.514705360496334,0.512531677996567
48,0.495190865766443,0.500277951066541,0.505479829504767,0.515702366981984,0.609096389816594,0.477716515034587,0.505479829505586,0.515702366981969,0.481831585323654,0.492386766719754
49,0.503618712275637,0.50595627588688,0.540511679257075,0.541664654566384,0.58843063237653,0.508595236135045,0.540511679258114,0.54166465456638,0.506173180451723,0.510216819493461
50,0.433425630379577,0.44060629336448,0.473141234526561,0.478303318903334,0.592558433436327,0.442024270809627,0.47314123452773,0.478303318903335,0.439785922747638,0.445886072699487
