"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
25,0.491401698538442,0.49556076054363,0.524106298960225,0.52738081899826,0.627716658963097,0.485125859720097,0.524106298960764,0.527380818998259,0.48808320512566,0.492004789688107
26,0.551936611945143,0.546958914255029,0.584948351378835,0.581372656628844,0.676588941965966,0.546842466490069,0.584948351378982,0.581372656628844,0.565326856047571,0.56036025753085
27,0.485890438272961,0.483695824604961,0.526315894021655,0.525517114731839,0.660110331361595,0.478680667634561,0.526315894022642,0.525517114731846,0.491676396647856,0.488770903400031
28,0.478633198227857,0.472362626999436,0.500354004338056,0.502416782358295,0.633637813197252,0.459398152754922,0.500354004339144,0.502416782358299,0.466809114662873,0.468228977897612
29,0.503261669821032,0.508349364047659,0.515897115537161,0.525201074655631,0.630646713026031,0.492565178289563,0.515897115538181,0.525201074655636,0.492776654473912,0.502798155019972
30,0.489838210865104,0.502554712721342,0.524866321199106,0.530946603786215,0.580797058222951,0.486414265782835,0.52486632119997,0.530946603786215,0.501555029070769,0.506858256063796
31,0.508209863209426,0.501518220502244,0.556501251005722,0.550756954165792,0.62043257141188,0.506126422259936,0.556501251006412,0.550756954165796,0.51425922055089,0.505485836354504
32,0.473508692190256,0.472364400824421,0.527961936321131,0.520584012285427,0.587709302107617,0.487040488594404,0.527961936322232,0.520584012285426,0.493961907325117,0.484230864279587
33,0.501690302403285,0.495393815493816,0.538111089558232,0.533320999962418,0.599622914483797,0.496602146936066,0.538111089559244,0.533320999962423,0.496679883703675,0.493598975371136
34,0.503532315889498,0.513296138674783,0.53509399466095,0.541609756867807,0.617597819207463,0.500818676430711,0.535093994662002,0.5416097568678,0.504353949741853,0.51134487275999
35,0.497834320397855,0.4994659999155,0.521962864889742,0.523461379983011,0.595283296641458,0.487576579506082,0.521962864890844,0.523461379983007,0.491787541231447,0.492649310263188
36,0.519969629476932,0.514090541983787,0.55612484688111,0.551326375058817,0.638657978932052,0.519900711481557,0.556124846881825,0.551326375058817,0.534135024579803,0.529013231847889
37,0.479303932211438,0.48437663049231,0.516701623081672,0.515337611485548,0.593679310773228,0.481782933675419,0.516701623082844,0.515337611485549,0.481148489690066,0.481190070945858
38,0.49398822625258,0.49571827510972,0.537996795139386,0.533952309568821,0.586139667509213,0.497571240399325,0.537996795140497,0.533952309568822,0.501673819708974,0.496858229658655
39,0.493692832406143,0.496545074806581,0.5351419478132,0.532351843282326,0.631944477622681,0.504028076302099,0.535141947813948,0.532351843282332,0.510598104316367,0.508143137164816
40,0.507173041596617,0.508630029555027,0.541874302184177,0.548493606686954,0.576134883921393,0.512063694265248,0.541874302185212,0.54849360668695,0.4930878651351,0.499992622639242
41,0.481774222285686,0.489745808665932,0.523996620975794,0.529403277316809,0.631236108278499,0.491049671650034,0.523996620976291,0.529403277316809,0.489685108578876,0.496046555642516
42,0.495302265164204,0.500327544251525,0.506028560216926,0.511006150596928,0.666315868810022,0.466930926133985,0.506028560217779,0.511006150596935,0.493165506670571,0.497718593617091
43,0.481538149891092,0.476193547321701,0.524468584085173,0.518381836488994,0.664879395355534,0.474845326609345,0.524468584086345,0.518381836488998,0.487001144702057,0.480878505508358
44,0.512207301157042,0.509552164408802,0.547524978051894,0.542803646456358,0.66550333899451,0.491495635180284,0.547524978052379,0.542803646456344,0.516836487835983,0.509656616218644
45,0.459872353553844,0.469995493017116,0.494398301180996,0.503942105368217,0.608439430895547,0.463993410272183,0.494398301181557,0.503942105368223,0.454542166833265,0.466229853943212
46,0.491815578121026,0.502603470787464,0.529035327741866,0.536543837032171,0.609527799160439,0.502336030594861,0.529035327742978,0.536543837032179,0.490357595687874,0.501168344100118
47,0.464120069913869,0.46608602429914,0.504245479779206,0.508986098741139,0.623700299090545,0.466355344648066,0.50424547978039,0.508986098741144,0.471167042507208,0.47611833533554
48,0.510671669601952,0.509319939878026,0.546793663008301,0.543137209842584,0.652671989212517,0.509582191482086,0.546793663009268,0.543137209842594,0.518657267468751,0.515080426421466
49,0.508173008248657,0.513056145767564,0.536309203925349,0.541062123804456,0.664777381975604,0.494545725557358,0.536309203925936,0.541062123804464,0.508196094721562,0.513238209320909
50,0.535416662551876,0.530913922418063,0.567508196111464,0.56576682949073,0.621143358107299,0.526434428346167,0.567508196112474,0.565766829490743,0.54224908866479,0.537881447767903
