"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
80,12.1265018208622,6.11309754108082,0.495889446817716,12.1265018208622,6.12627031363988,0.494803167134288,12.3855297878798,6.12539285039213,0.505439577046893,12.3855297878798,6.20380726096274,0.499108446129317,12.3855297878802,6.12539285039223,0.505439577046904,12.3855297878799,6.20380726096274,0.499108446129322,12.1803609362385,6.18405592415888,0.492292883886525
81,12.5327266511914,6.24810908510209,0.501456525862381,12.5327266511914,6.15513620894768,0.508874933583383,12.593813464037,6.40526670285449,0.491395777685178,12.593813464037,6.26607929440104,0.502447823902228,12.5938134640373,6.40526670285452,0.491395777685189,12.593813464037,6.26607929440108,0.502447823902225,12.5327266511913,6.24818501405149,0.501450467408258
82,11.8539228980294,5.74896256824738,0.515016031595492,11.8539228980294,5.71155322096136,0.518171893803119,11.8554435209638,5.81877909257438,0.509189252828446,11.8554435209638,5.7825335873006,0.512246540833715,11.8554435209647,5.81877909257436,0.509189252828486,11.855443520964,5.78253358730073,0.512246540833713,11.8956840397632,5.79421188973627,0.512914778976293
83,11.4690463976524,6.04265272600675,0.473133814573843,11.4690463976524,6.09121895170733,0.468899266729436,11.0712982448476,6.0875821583507,0.450147397015182,11.0712982448476,6.13908457076115,0.44549551145746,11.0712982448505,6.08758215835076,0.450147397015318,11.0712982448479,6.13908457076136,0.445495511457455,11.4690463976524,6.11105747093458,0.467169522290408
84,12.1036197567533,6.07521387040402,0.498066364236673,12.1036197567533,6.08161331474506,0.497537642707936,12.0578789956701,5.98377499667337,0.503745642262447,12.0578789956701,5.9871731865892,0.503463819073057,12.0578789956707,5.98377499667345,0.503745642262467,12.0578789956699,5.98717318658907,0.503463819073061,12.1036197567532,5.97952805051985,0.505971918261594
85,12.119365916144,6.03735349313376,0.501842461486247,12.119365916144,5.95520484242397,0.508620757585085,11.9434031642757,5.97291869776268,0.499898093063753,11.9434031642757,5.96041811248994,0.500944744935151,11.9434031642759,5.97291869776264,0.499898093063766,11.9434031642757,5.96041811248984,0.500944744935158,12.1193659161439,5.95617809399032,0.508540452099374
86,11.9859209451363,6.07690254466248,0.492996610566801,11.9859209451363,6.03347597236712,0.496619742447458,12.0025492979515,6.04793009360421,0.496112872068236,12.0025492979515,5.95947816536421,0.503482300515831,12.0025492979514,6.04793009360421,0.49611287206823,12.0025492979513,5.95947816536413,0.503482300515829,12.0754567480198,5.89305332025896,0.511980917721782
87,11.4394758526725,5.95786462055258,0.479183775788058,11.4394758526725,5.98583199407839,0.476738963290878,11.2625874946182,5.98208239266551,0.468853636384707,11.2625874946182,5.93664077577249,0.472888376795357,11.2625874946185,5.98208239266555,0.46885363638472,11.2625874946182,5.93664077577264,0.472888376795347,11.4394758526725,5.93663844543651,0.481039295690319
88,11.4980070753463,5.96948246779134,0.480824596064919,11.4980070753463,5.94176275214308,0.483235423912442,11.0982189110268,6.00693766579032,0.458747595992899,11.0982189110268,5.98294862401919,0.460909117761703,11.09821891103,6.0069376657902,0.458747595993068,11.0982189110265,5.98294862401898,0.460909117761709,11.4980070753464,5.92992954552366,0.48426457675101
89,12.8795112065318,5.96561048842567,0.536813905996664,12.8795112065318,5.97058869310003,0.536427384754163,12.9583995326561,6.07608780995361,0.53110815925675,12.9583995326561,6.01208885465555,0.536046960158572,12.9583995326569,6.07608780995362,0.531108159256778,12.958399532656,6.01208885465548,0.536046960158572,12.8795112065317,6.01450955551306,0.533017250494501
90,12.2258084996477,6.2409081643277,0.489530024578126,12.2258084996477,6.18605702163407,0.494016528901764,11.8620693442034,6.23118439283761,0.474696681327142,11.8620693442034,6.1535132222774,0.481244541426963,11.8620693442046,6.2311843928376,0.474696681327195,11.8620693442035,6.15351322227746,0.481244541426964,12.1856145561745,6.21565960485614,0.489918249407728
91,11.8397338540699,5.85896876232984,0.505143541692383,11.8397338540699,5.82120616824089,0.50833302167178,11.6769184200656,5.80910397723668,0.502513953745335,11.6769184200656,5.76509507744258,0.506282833359881,11.6769184200657,5.80910397723672,0.502513953745337,11.6769184200653,5.76509507744246,0.50628283335988,11.8397338540701,5.67053767456032,0.521058687260018
92,10.7601011271789,5.94742497805682,0.447270531404744,10.7601011271789,5.91853590997026,0.44995536380038,10.9148434810575,6.07903801925431,0.443048539376275,10.9148434810575,6.06815392360878,0.444045722310178,10.9148434810579,6.07903801925437,0.443048539376291,10.9148434810578,6.06815392360902,0.444045722310173,10.7176086102259,6.1052172194228,0.430356393720362
93,11.9899134532145,5.97998690801898,0.501248534332352,11.9899134532145,5.98493405942478,0.500835924898172,12.3838007949539,5.8708736928308,0.525923116009502,12.3838007949539,5.89726400488962,0.523792081079615,12.3838007949543,5.87087369283083,0.525923116009514,12.3838007949539,5.89726400488962,0.523792081079615,11.9899134532147,5.92452496256355,0.505874251246151
94,11.6115596123816,5.76160235812954,0.503804609332079,11.6115596123816,5.82975786626917,0.497934983681882,11.7077351974601,5.6538233242773,0.51708650486869,11.7077351974601,5.74593240871292,0.509219134887892,11.7077351974605,5.65382332427731,0.517086504868707,11.7077351974598,5.74593240871274,0.509219134887898,11.6565708038695,5.71563437120379,0.50966416561323
95,11.8198064479907,5.97831252986649,0.494212315897712,11.8198064479907,6.08167393562711,0.485467552925879,11.4721618863361,5.97743386821785,0.478961861988952,11.4721618863361,6.0714251567062,0.470768873656012,11.472161886336,5.97743386821788,0.478961861988947,11.4721618863362,6.0714251567064,0.470768873656002,11.8952545099656,6.02329253474813,0.493639036499644
96,11.1223563077394,6.01000895606167,0.459646068713008,11.1223563077394,5.95039777515523,0.465005650734757,11.1314001605559,5.95095935010318,0.465389864323591,11.1314001605559,5.90504277203043,0.469514824113956,11.131400160557,5.95095935010321,0.465389864323642,11.1314001605558,5.9050427720304,0.469514824113956,11.0663589759054,5.8855287226897,0.468160328478034
97,11.3442461175439,5.95371196841447,0.475177820833152,11.3442461175439,5.99791329220987,0.471281455809208,11.0617577835732,5.92163374743224,0.464675157123227,11.0617577835732,5.95862963367876,0.461330671828001,11.0617577835734,5.92163374743234,0.464675157123229,11.0617577835733,5.95862963367878,0.461330671828003,11.3442461175441,5.90586593476837,0.479395468541991
98,11.3698092493755,6.01647126307802,0.470837977039196,11.3698092493755,5.80565175844215,0.489380021150222,11.6916987804786,5.91762115435111,0.493861305746976,11.6916987804786,5.75786202140339,0.507525627412059,11.6916987804793,5.91762115435104,0.49386130574701,11.6916987804785,5.75786202140315,0.507525627412076,11.3698092493757,5.79315402067643,0.490479224970769
99,12.4320994231203,5.97401894487904,0.519468213569061,12.4320994231203,5.85819103068098,0.528785056224183,12.6536303788025,5.87315544583884,0.535852141241803,12.6536303788025,5.74265336489557,0.546165551467684,12.6536303788027,5.87315544583879,0.535852141241815,12.6536303788027,5.74265336489573,0.546165551467679,12.4320994231205,5.69601372138907,0.541830102259642
100,12.8534151147806,5.96943527267629,0.535575936872075,12.8534151147806,5.96013940921077,0.536299158162488,13.150914127667,6.13747493445417,0.533304310645442,13.150914127667,6.12449868450722,0.53429102912151,13.1509141276674,6.13747493445426,0.533304310645447,13.1509141276671,6.12449868450724,0.534291029121509,12.8534151147808,6.15721981665697,0.52096623646921
