"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
10,12.5816602424036,5.86089160779915,0.53417184259623,0.00345159123133929,0.419021363334036,0.649322321858424,0.495373427129716,0.726905764886668,11.3661865815967,5.97402628178575,0.474403641106994,0.012228049707386,0.257665836938238,0.69114144527575,0.237790976417197,0.65555928196295,12.4328190532348,6.27583730686819,0.495220088059164,0.00647184825039529,0.337542403402398,0.65289777271593,0.326443177341376,0.634732013493502
11,12.1638968251998,5.87923138852588,0.516665467241883,0.00291264609003368,0.410886352008897,0.622444582474869,0.533910457625547,0.735229977271149,11.9822097445019,5.87285644924755,0.509868665757387,0.00734603685353862,0.341878978048427,0.677858353466348,0.332753048332657,0.667536355473815,11.355125713973,5.72501467228549,0.495821110528032,0.00666971733495425,0.335751169208744,0.65589105184732,0.329346847425244,0.637415841997704
12,11.5140136038183,6.16230847123025,0.464799271282199,0.00460062289814314,0.331856603468187,0.597741939096211,0.438971208504123,0.706072591950824,11.8578135059069,5.91510543502307,0.501163900741356,0.0079457753766289,0.32645130621292,0.675876495269791,0.343345356894346,0.684408437967254,11.9158291860078,5.92320393656068,0.50291298707806,0.00436728963591387,0.373385461565809,0.63244051259031,0.402060161800669,0.638510828391159
13,11.9210477705106,6.44503340980562,0.459356800351988,0.00554982073769882,0.313342447133054,0.605371153570923,0.395266521604524,0.678119414402122,12.6728626484763,6.33018925231422,0.500492554215813,0.00695425425538301,0.337043898218037,0.663941210213589,0.338204940303831,0.66050132922058,11.8931970709513,5.48538290488106,0.538779785438945,0.0048097242290797,0.402849521706278,0.674710049171613,0.420636923651731,0.675243621003594
14,13.1203435895537,6.04687548184876,0.539122170042616,0.00227195537707575,0.445698705235459,0.632545634849774,0.563347943862258,0.73633689799672,12.5393443290143,6.11912297873161,0.512006144964628,0.00566825728828959,0.364441998917245,0.65957029101201,0.387638128444936,0.674678526946812,11.9202360581156,5.93031246549273,0.502500417224943,0.00555063346590309,0.356475373062603,0.648525461387282,0.388597664988976,0.654432114800951
15,13.1510311392837,6.06232799044604,0.539022611516966,0.00490104057632544,0.401808044221756,0.676237178812176,0.430787773299141,0.711299974344971,12.2790885501963,6.0346967409298,0.508538706577426,0.00832547658070064,0.329700369433458,0.687377043721394,0.336219312615935,0.67335707571275,12.5435557448419,6.18642654144361,0.50680439683241,0.0042074999026425,0.379668518237925,0.633940275426894,0.395452760582472,0.644162068687203
16,11.2037676428396,5.76139311778829,0.485762887855815,0.00537075148070324,0.342123482091695,0.629402293619936,0.437426765601639,0.704558743338273,11.3526790297542,5.90526258434807,0.479835326192965,0.00876300533134339,0.296357912648712,0.663312739737218,0.288081171909385,0.665963025624793,11.0010166816519,5.98757014855846,0.455725745917208,0.00870840768322497,0.272820800779366,0.63863069105505,0.274832482422591,0.612225159327306
17,13.1376697551121,6.13399981898217,0.533098339863862,0.00233264953976027,0.438435218893006,0.627761460834719,0.555271698380441,0.739147392229536,11.3650126797481,6.12454901105193,0.461104955741442,0.0113694226993755,0.252115065455044,0.670094846027841,0.217389988039888,0.639080619440145,11.8808189575024,5.84641259245139,0.507911650420398,0.00571562050458672,0.359732273547568,0.656091027293229,0.377621288455053,0.656140244581876
18,13.0517849083891,5.96780338468201,0.542759597513273,0.00206179021144342,0.453761994869825,0.63175720015672,0.577114759095997,0.75289388825799,12.6797912798149,6.10168743589951,0.518786445198603,0.00722144792519294,0.35222740356645,0.685345486830756,0.353792109183422,0.680304781146498,12.2244516448521,5.94580842678525,0.513613485535026,0.00482838031601719,0.377419851975995,0.649807119094057,0.37321528290052,0.658033653364735
19,14.1770172808495,5.89782770473187,0.58398670271082,0.00227699659253291,0.490459647214165,0.677513758207475,0.57643466518371,0.764789376724994,12.1358543777951,6.0930969015187,0.497926004067155,0.00823411229004269,0.320071665426153,0.675780342708156,0.325747230359408,0.684314827810864,11.5226575799258,6.07628288063214,0.472666540814513,0.00723364892149447,0.305966853661798,0.639366227967228,0.30146578807293,0.623171748822603
20,13.2180471506941,5.82432312504368,0.559365838338848,0.00257821605526409,0.45984461046307,0.658887066214626,0.559504428615497,0.753498440254513,13.0776592224814,5.95987148122375,0.544270776609752,0.00583684084084268,0.39452830509889,0.694013248120613,0.412653593147907,0.696519623516591,12.884180700481,6.22772471114234,0.516637894491044,0.00452584985639577,0.384779998222637,0.648495790759451,0.401428007319299,0.65606117356077
21,11.4207330399425,6.02154636193441,0.472753076280233,0.00436850914744031,0.343207467551852,0.602298685008613,0.435732789855906,0.702201925063091,11.4316238154756,5.94851249482891,0.479644135352311,0.00893133875577826,0.294412844895764,0.664875425808858,0.298790837998557,0.65452524968147,11.7140020302783,5.88882270682689,0.497283448337681,0.0069004483759041,0.33446833085508,0.660098565820282,0.331680198359445,0.639640010113732
22,12.338943958999,5.97159953584971,0.516036416431364,0.00354922868658753,0.399268625827984,0.632804207034743,0.487561378081578,0.718784055916366,12.0907919098633,6.07767577569195,0.497330214513579,0.0092450703558944,0.308873688282185,0.685786740744972,0.305603884034359,0.664587464315361,11.9260493980366,5.86843872896313,0.507931039600652,0.00580412007597241,0.358608878874739,0.657253200326566,0.364000461650094,0.652925669313292
23,13.4044266134273,5.42793215897754,0.595064204123408,0.00291862377008105,0.48917659826161,0.700951809985205,0.545965983519504,0.757051144495108,12.5477393491964,5.65999754903803,0.548922926152391,0.00606991373469723,0.396220009994208,0.701625842310573,0.407872519341474,0.693992175036703,11.9465320831296,6.10214888172055,0.489211694300996,0.00601841525293551,0.337157940530571,0.641265448071421,0.318422790436311,0.629786986371869
24,12.9734435939039,5.9502182668671,0.541353980244454,0.00337154507054376,0.427546565973674,0.655161394515234,0.527365338760962,0.732268319405887,12.3529458884036,5.90146244911613,0.52226274587213,0.00816278343700651,0.345180423627349,0.69934506811691,0.329238083806419,0.680244683667489,12.0241264348059,6.00280469852801,0.500769995136457,0.00610444070187262,0.347633391411829,0.653906598861086,0.337540975163474,0.640381578988941
25,14.1923763536993,5.43605628906196,0.616973496644554,0.00136176371531812,0.544645414347523,0.689301578941585,0.646861238660458,0.789945156251392,12.0247099553981,5.67574396070965,0.527993275366971,0.00722185320240265,0.361429560043525,0.694556990690418,0.377387343993831,0.697573651785198,12.0771473240374,5.77549885021595,0.521782860202354,0.00538715046717975,0.377924328183159,0.665641392221549,0.378372001962966,0.665280475317049
26,12.5452617326039,6.21424049383958,0.504654376585117,0.00570041632876808,0.356672217631426,0.652636535538808,0.421920711438852,0.699946791329187,11.4628473295244,6.17626123880695,0.461193099649947,0.00957190010479161,0.269434367273641,0.652951832026252,0.26630806109747,0.631712336529963,12.542850004735,5.80714577974012,0.537015448837554,0.00387694169950082,0.414975868238462,0.659055029436647,0.418633680983833,0.669799179369032
27,11.8105128353318,6.13815122224024,0.48028072042074,0.00551412209377058,0.334736735881944,0.625824704959535,0.41675101578609,0.693225909326198,12.0900470225341,5.97304366581032,0.505953644789187,0.0106899662511849,0.303304750514997,0.708602539063377,0.321210706270666,0.668022258190162,11.7624723939449,6.19887462403043,0.47299560701018,0.00729921417287352,0.30554214730716,0.6404490667132,0.278608701465454,0.61777854546599
28,11.8854007491259,6.10071858491269,0.486704847931915,0.00511339927570987,0.346549096506698,0.626860599357131,0.420375559695101,0.702274120231908,12.2988170792678,6.12567054254112,0.501930104085603,0.00722508368533648,0.335329139245694,0.668531068925512,0.341289935635776,0.658507141565738,12.2099985401956,5.60531946314247,0.540923822006231,0.00456611726169717,0.408480641462513,0.673367002549949,0.40558558755857,0.68053132446637
29,12.6632318548225,6.14879958895835,0.514436783638553,0.00253545145870189,0.415744381075088,0.613129186202019,0.533949872459643,0.730884915673774,12.6391427608863,6.10499650247397,0.516977011972144,0.00889721673433783,0.332099896550488,0.701854127393799,0.35586413546746,0.685250215970491,11.5264203118728,5.89147613870985,0.488872001948314,0.00605205832222957,0.336393848592901,0.641350155303728,0.305966897888688,0.635542058231763
30,12.9562674713362,6.0729726432017,0.531271436265325,0.00312039588304128,0.421784848848,0.640758023682649,0.507808369110044,0.726790771076052,12.2452041407638,5.9774073327743,0.51185727374885,0.00726776953485319,0.344764893775699,0.678949653722002,0.356578215057701,0.678944168216878,11.6444426575957,5.58349258965201,0.520501517003916,0.00599070791063358,0.368798176534796,0.672204857473037,0.362399274076213,0.666099594118331
31,11.7926699652111,5.93526664868409,0.496698655504359,0.00502699336625391,0.357732120986868,0.63566519002185,0.431682675078563,0.709782677757915,12.2634732271922,5.91016329327012,0.518067746079851,0.00762219637617353,0.346949571712812,0.68918592044689,0.32766828458011,0.681372643300177,12.6109029004012,6.05828404084443,0.519599501424144,0.00534341331424732,0.376326138275189,0.6628728645731,0.37208422561413,0.660475524193166
32,12.0649873500229,6.1207719268376,0.492683104485312,0.00386256935843145,0.370869942440522,0.614496266530102,0.481246429703962,0.716963174792417,12.9250298682365,6.04931009349467,0.531969352863085,0.00604782674483505,0.379544514916777,0.684394190809393,0.384305512855622,0.686341112260895,11.8564693017559,5.6193488781207,0.526052087252609,0.00540464269226768,0.381960188220722,0.670143986284496,0.374340347037116,0.652700306396402
33,11.3310017671283,5.58012258426668,0.507534929483919,0.00431089665320527,0.378846388490739,0.636223470477099,0.477770948224652,0.720810848716858,11.7685729863395,5.48495867705412,0.5339317108862,0.00737085475658461,0.365658493668202,0.702204928104197,0.345837908025516,0.677871831522435,11.1480965933862,5.94120663997742,0.467065378362245,0.00712473881722091,0.301625369173911,0.632505387550578,0.310400017201997,0.630283624640295
34,12.3818884479912,5.82950832225346,0.529190692781662,0.00428687284543365,0.400861231148653,0.657520154414671,0.450052525168289,0.713191888516449,11.762658842063,5.97537668045831,0.492004591760283,0.00856323404622982,0.310630613714929,0.673378569805637,0.324885741502233,0.663585288445415,12.8288956375184,6.03958855795449,0.529219916616081,0.00510335833483931,0.389201841428916,0.669237991803247,0.407775145950907,0.669191315225925
35,10.9138883723572,6.17230370578915,0.434454202278409,0.00479679110639957,0.29870681661539,0.570201587941429,0.426680487437606,0.697954130997541,11.9331700235513,6.06699904574909,0.491585300990829,0.0090959341318681,0.304654991621309,0.678515610360349,0.279639179383043,0.661705312150137,12.1229753531079,6.24485084919336,0.48487473847809,0.00556226534596304,0.338696769710387,0.631052707245793,0.345212566587074,0.636674089679324
36,12.8523595838349,6.15174760181795,0.521352669780939,0.00295597042489773,0.414789749474263,0.627915590087616,0.517172760507557,0.735180875186152,12.3141192694768,6.09122227292808,0.505346493758064,0.00716625126739498,0.339425214625988,0.671267772890141,0.352460346385737,0.667030325859706,12.0661045033832,5.87775444583988,0.51287058352662,0.005033094993464,0.373819737693553,0.651921429359686,0.383718761686049,0.654178303556571
37,12.6051725574463,5.69117192272593,0.548505036580086,0.00297159101096631,0.44166092570949,0.655349147450682,0.548891032997972,0.753084462194625,11.8707247192786,5.65002895228104,0.524036730200212,0.00678986214499405,0.362531515373541,0.685541945026883,0.379784519739878,0.679810326456182,12.3854923350114,5.76005279312147,0.534935500558271,0.00481987750311894,0.398861838830581,0.67100916228596,0.3944361371046,0.664252716535839
38,10.4821549799585,6.02216585541382,0.425483989987939,0.00558809616487885,0.278966993612097,0.572000986363782,0.405772959477838,0.690089973818429,11.9785376255369,5.89834775870926,0.507590330047081,0.00723668645240029,0.340855646565986,0.674325013528176,0.353474533195402,0.662372151314367,11.3946926426962,6.07860463352705,0.466540711177206,0.00696854600232203,0.302924189020914,0.630157233333497,0.30654926622124,0.624987699721528
39,10.6347890657857,5.87505652056837,0.447562477805071,0.0059544323718221,0.296319139440726,0.598805816169416,0.375848994907291,0.68586653866265,11.2209105612017,5.96400148282644,0.468492200316788,0.0111268627058491,0.261743667623591,0.675240733009986,0.258647893044854,0.64961893777249,11.8435225920961,6.21009339077389,0.475654870205738,0.00631901485837993,0.319850096594811,0.631459643816666,0.334599945477266,0.627016333925274
40,10.3323967081342,6.26295772082605,0.393852375422679,0.00897659599029697,0.208152372309257,0.579552378536101,0.342870216195801,0.665616371431793,11.5277573708377,6.12612942169152,0.468575784116598,0.0108156559811067,0.264739025858869,0.672412542374326,0.281996587392828,0.6530026529776,12.0081456360674,5.93054546434507,0.506123123079701,0.0058833020979253,0.355785857774689,0.656460388384714,0.352260685031613,0.648249538436004
41,10.8928109888427,6.18832016879467,0.43188951179514,0.0046176984698827,0.298700358926367,0.565078664663913,0.452845994148107,0.704125564219671,11.7122636139028,6.04361081810506,0.483992931056377,0.00816148655671185,0.306924676543422,0.661061185569331,0.327638152517031,0.654724189257768,12.4087064738066,6.06390133487131,0.511318818954133,0.00476344978911276,0.3760440293226,0.646593608585667,0.375716293322608,0.655340738572471
42,11.8461959355124,5.99107744029001,0.494261493486698,0.00322103200219073,0.383023386079138,0.605499600894258,0.50711917674091,0.720701693231169,11.5890884914386,6.08918125590125,0.474576343048929,0.00793166516257874,0.300018945931068,0.64913374016679,0.303720138230133,0.655685757021878,11.0163975627397,5.89751802712175,0.464660022159267,0.0076701108360022,0.293004850994556,0.636315193323977,0.283481385135567,0.625718867394892
43,11.2719558757402,5.97644578184926,0.469795140458994,0.0058153339237613,0.320328800430473,0.619261480487515,0.428218188656586,0.705594056529194,12.024987493992,5.96906845488602,0.503611254658824,0.00775605824516864,0.330997021889218,0.67622548742843,0.339823383697503,0.668276309912773,12.8414748045063,6.11182574031209,0.524055777599054,0.00453092351022414,0.392123993116023,0.655987562082086,0.392621535392791,0.664044551738126
44,11.3173809508113,5.83476930352206,0.484441733570541,0.00572787432525463,0.336103599539206,0.632779867601875,0.392447822113069,0.690658297790107,11.6530784395257,5.88306258290845,0.495149490888702,0.00986430868466606,0.300483807618606,0.689815174158797,0.28018866621363,0.668373350994961,11.6214053557451,6.12989354042484,0.472534228625412,0.00655345706362756,0.313865515087954,0.631202942162869,0.335901085469875,0.630892826425629
45,12.5130347514194,5.77608828197168,0.538394290696229,0.00331994750443338,0.425461078871579,0.651327502520879,0.505491994371374,0.707615497991434,11.5211266480934,5.84198380120091,0.492932941400511,0.00882862331449521,0.308769863328481,0.677096019472542,0.300320575310722,0.66594139822348,11.6993690293944,5.92757062382427,0.493342708574165,0.00659979090417744,0.3341140781791,0.652571338969229,0.333211384584957,0.633848773173678
46,11.6406433020757,5.83211498211057,0.49898688321885,0.00637470198561315,0.342497090746844,0.655476675690856,0.434299177001233,0.713541371618197,11.7365295840877,5.75717494648714,0.509465306141889,0.00779677414610913,0.336398591954288,0.68253202032949,0.325405011403882,0.674577374810528,12.9591120944268,5.8906560736358,0.545442926126926,0.0039575108194268,0.422141776238087,0.668744076015766,0.430474194580456,0.684153195445315
47,12.1182931254528,6.03589369567652,0.501918823617252,0.0034400031076876,0.3869618058302,0.616875841404305,0.470101013619668,0.705486992527369,12.4200168854606,6.17474012957652,0.502839634879649,0.00738149171331111,0.334445043025112,0.671234226734185,0.343465077591562,0.675273277085224,12.4530088402439,5.9570994639481,0.521633723996342,0.00523511969273209,0.379819635092596,0.663447812900088,0.378526756446934,0.655281207948821
48,11.6680949978062,6.15410741278414,0.472569651349151,0.00396545866376563,0.349144751095101,0.5959945516032,0.480215935562006,0.720763414576726,12.0355237208176,6.11743116359265,0.491718739832531,0.00877626475152027,0.308102567697721,0.675334911967341,0.300358207681056,0.66969528203396,12.4316132536521,6.03929446495519,0.514198652923747,0.00540036068667485,0.370163845970948,0.658233459876546,0.373107572772161,0.659973010795241
49,9.55130931634448,6.10134190013089,0.361203611143647,0.00915316841725866,0.173686113848753,0.548721108438542,0.273059897584288,0.662953407770227,11.5773875796131,5.84896206212927,0.494794311591603,0.00865765597868679,0.312423120863125,0.677165502320082,0.303506643782377,0.663597527701385,11.1062524808763,5.79483899845244,0.478236335034657,0.00776033395829624,0.30557452995261,0.650898140116704,0.271163356533505,0.627133050298333
50,12.4529211648339,5.92753911973872,0.524004123909685,0.00370240704633328,0.404743204454929,0.643265043364442,0.502963523158183,0.740956563773454,12.6724643025917,5.74073910501173,0.546991100709776,0.00758653124371004,0.376273736549488,0.717708464870064,0.352789837485652,0.692843216716959,12.4028674005844,6.37299261064839,0.486167802588287,0.00522924219538118,0.344433343765542,0.627902261411032,0.353691366676742,0.640083600984373
1,12.3672704462909,5.85087525125741,0.526906500778258,0.00410972105161883,0.401256572835983,0.652556428720533,0.462294838677835,0.719922336604423,11.4181248228934,5.88937433307528,0.48420827198639,0.00970438025375903,0.291127078746756,0.677289465226023,0.274537490565182,0.647071130116977,11.9250657602241,5.68712207265106,0.523095118551014,0.00469608370359078,0.388780282603103,0.657409954498925,0.39520138706921,0.662793491602901
2,13.7510919205644,5.6706162958829,0.587624289864384,0.00207385735897513,0.498366626718641,0.676881953010126,0.580947077028533,0.763881661969516,12.0611662854129,5.82852055241276,0.516753155168592,0.00611719513778006,0.36345665540002,0.670049654937164,0.375151400797418,0.677026611010039,12.5064404631636,5.91753324666399,0.526841129249091,0.00422343399362367,0.399464741994998,0.654217516503184,0.410374692385905,0.655673018027056
3,11.9149067490233,6.02256052919331,0.494535655540316,0.00334427750785325,0.381189387519842,0.60788192356079,0.519042572344346,0.733559233216715,12.4730616066586,5.89052651132733,0.527740125312717,0.00621736494715605,0.373193597752261,0.682286652873172,0.367142391832651,0.68101266042121,12.2587481166935,5.98354986028444,0.511895521196306,0.00544624181243151,0.367250152979287,0.656540889413324,0.370849128880862,0.657034257293912
4,11.8762577225241,6.00436066645016,0.494423175487132,0.00333868940639273,0.381171644708965,0.6076747062653,0.509256068365328,0.72616884897291,12.3323769922378,5.95648930316153,0.517003955773437,0.00589577031639043,0.36650747326489,0.667500438281984,0.37842839538309,0.67560659949024,11.8677812166505,5.78789896634221,0.512301511067478,0.00553117006646877,0.36653271149999,0.658070310634965,0.376476773594004,0.656213768420418
5,11.0645252398303,6.03919984079778,0.454183554206395,0.00448881028040521,0.322866329238744,0.585500779174046,0.443744838616851,0.70417600221961,12.3713527204037,5.90749822561443,0.522485668372275,0.00869051488144345,0.339768723431328,0.705202613313223,0.314011621422887,0.686866695052806,12.4677925620361,6.14866588319926,0.506836045546531,0.00468160657023203,0.372728402959677,0.640943688133385,0.380983164011521,0.655706074424471
6,10.0943004289714,6.06491382444111,0.399174428469124,0.0055907046286257,0.252623239796604,0.545725617141644,0.425783099564453,0.703292002928831,10.7521261474991,6.04587006050612,0.437704694162989,0.0135423442672793,0.209616400431854,0.665792987894123,0.200281063990678,0.63859653445496,11.7605486020518,5.88846636908887,0.499303428067844,0.00565666633887988,0.351890235281577,0.64671662085411,0.370274954949638,0.655215467947753
7,12.8247372358872,5.71103955910982,0.554685647427633,0.00272404842623765,0.452388509470433,0.656982785384834,0.550899965808809,0.74346132846543,11.8566088933567,5.71582361510487,0.517920877165184,0.00617914719304212,0.3638500757238,0.671991678606569,0.370093531569481,0.675960489847082,12.4896912022549,6.11880219301037,0.510091795391571,0.00541341750302094,0.365882972223204,0.654300618559938,0.368963000682274,0.654846962321075
8,10.9129568734109,6.47072800654174,0.407060058827185,0.006831039005408,0.245065863118896,0.569054254535474,0.344179337788989,0.67083522091317,12.0946728279399,6.20448912369425,0.487006452182711,0.00880788742140041,0.303059774262038,0.670953130103384,0.296888052599457,0.668527646425775,12.2906952640296,6.02772527223427,0.509570033041563,0.00448752228132517,0.378271649213205,0.640868416869921,0.394119253145546,0.656795217818978
9,11.689985341987,5.95401830954316,0.490673586376703,0.00358365558902765,0.373340848784808,0.608006323968599,0.497549663319403,0.724992869454639,11.3573158664656,6.07662805517346,0.464959139411123,0.00914583415291029,0.277516784320764,0.652401494501482,0.306154296855137,0.647314030944421,11.5482849585019,5.77248775005387,0.500143287873741,0.0058042647176521,0.350819266566611,0.649467309180871,0.356999900482767,0.64409408814987
10,11.7066581263221,6.10900053170138,0.478160166139519,0.00540844814363628,0.334017547915091,0.622302784363947,0.411205148211168,0.692220222604033,11.2123361587958,6.12104156585833,0.454079731541357,0.0114169264178427,0.244653695607941,0.663505767474774,0.269129701260478,0.639027034558332,11.4166719060066,5.90044731887404,0.483172734799391,0.00528736282644525,0.340652795723933,0.625692673874848,0.344867199790254,0.636534611123718
11,11.8760121911562,6.32532410780933,0.46738652621798,0.00701868130197073,0.303182488235808,0.631590564200153,0.343569353411413,0.675155380351197,12.5597922832756,6.31155932471619,0.497479004241135,0.00858274756125485,0.31589849033252,0.679059518149749,0.315611674785983,0.662255554648129,11.6184354042503,6.11822536551558,0.473403676774122,0.00705389048875555,0.308788289578382,0.638019063969862,0.313626968313221,0.627043207072648
12,12.6980934992944,5.96004230736505,0.530634869896317,0.00460253898344871,0.397664520724719,0.663605219067915,0.435724328672687,0.708485813494143,11.8997305507721,6.0416611372295,0.492285887360912,0.00900330038076126,0.306309870781536,0.678261903940288,0.287438666475708,0.660017428499248,12.2072581612224,6.35649701833425,0.479285443595655,0.00429165143603895,0.350884477257051,0.607686409934258,0.369957948479273,0.631522833754678
13,10.1542764661039,6.01833031804666,0.407310768213123,0.00716189557855518,0.241439920700434,0.573181615725812,0.346537439533089,0.683105791292387,11.3730424535578,5.97719283906711,0.474442053348946,0.0107033288604192,0.271666541636643,0.677217565061248,0.271089009902912,0.661510782748773,11.7424697680911,5.82575365026805,0.503873225537363,0.00601688895078791,0.351838753810236,0.655907697264491,0.340499622743202,0.647348613817148
14,10.9850064760366,6.34205303319274,0.422662786132378,0.0061818194515946,0.26855867325655,0.576766899008205,0.364115080108033,0.669437942501391,11.7195627331449,6.23150727070989,0.468281589287787,0.010862674484143,0.264002245500208,0.672560933075365,0.25665586027454,0.648866803556186,12.5554588947848,5.71997584794568,0.544423195051707,0.00426681477638727,0.416394309072919,0.672452081030494,0.427558722848125,0.67189853842053
15,12.0195744900477,5.99420676839849,0.501296258585383,0.003064704961834,0.392791094738765,0.609801422432001,0.510299373554368,0.734133037864339,11.621161879909,5.86826307952089,0.495036456753423,0.00846965615255399,0.314656216495097,0.675416697011749,0.309501590349853,0.663407293091057,11.7175853021961,6.33264179054652,0.459560854286278,0.00720354427687302,0.293208410078099,0.625913298494457,0.284642663901664,0.610627033061069
16,10.3964515237959,5.93957920735402,0.428691684488768,0.00493105391123652,0.291057616375506,0.566325752602031,0.411832281981237,0.699981805574199,11.1327322713624,5.8572533403337,0.473870996125472,0.015197350661689,0.232247027318682,0.715494964932261,0.180169759943933,0.658614075316357,11.7091606634298,5.95969023340857,0.491023276158304,0.0053893099653051,0.347135913395912,0.634910638920695,0.364948617184675,0.633509993510075
17,12.4249131786305,5.91792465772264,0.523704948868308,0.00276285991222757,0.42068163772557,0.626728260011047,0.542361412891624,0.745485285650122,11.457342813275,6.0446951341713,0.472417363023506,0.00926256927729495,0.283782567358294,0.661052158688718,0.276023166748242,0.662430043763907,12.2123603482997,5.95538477690755,0.512347768403617,0.0045012536523927,0.380848658022475,0.643846878784759,0.401001789202021,0.655332007851668
18,14.1056456382153,5.71788527394891,0.594638528387677,0.0022509761106194,0.501647400711132,0.687629656064222,0.571980298033306,0.75683928688032,12.1763282295237,6.02790735272286,0.504948680825875,0.00669974309767929,0.34451884231681,0.66537851933494,0.345883518470419,0.668211911369635,11.7929750299119,6.09125699590552,0.483484279373479,0.00596522800881327,0.332103897822047,0.634864660924911,0.34138883743777,0.63212068397203
19,12.4687498039284,5.79363876549291,0.535347259621205,0.00301191072234824,0.427780739593024,0.642913779649386,0.520795680599985,0.735503603130512,12.6223861647411,5.75665452566396,0.543932941796346,0.00609981754242257,0.390854337572991,0.697011546019701,0.408524862813062,0.700853947337529,12.2723768431782,6.132128041404,0.500330855239943,0.00617379639163095,0.346326776663792,0.654334933816095,0.340031016343157,0.644159497364981
20,11.7074283675375,6.1386932081351,0.475658273070752,0.00414247553914263,0.349508623720584,0.60180792242092,0.468347325983856,0.71535983143518,11.1937219284144,6.17002709289428,0.448795750658041,0.0113356580183144,0.240116418084936,0.657475083231147,0.238063899366538,0.639904504468062,11.6573305623994,6.00220545171916,0.485113215277674,0.00600374078096399,0.333244948071679,0.636981482483668,0.349610451665542,0.636731549472156
21,12.558937256668,6.29915358807932,0.498432593511458,0.00393490020884775,0.375484178953524,0.621381008069392,0.455407400861237,0.703732233847972,11.7867504038398,6.27888138653871,0.46729325968477,0.00818861686379254,0.289930945356316,0.644655574013225,0.300583592302545,0.642871164565522,12.6359769090689,5.84601152052719,0.537351835746749,0.00365269920850145,0.418894209232543,0.655809462260955,0.434810431190908,0.671285658094551
22,11.3394965586273,6.25797727371443,0.448125651667205,0.00668217066489607,0.287906343135852,0.608344960198557,0.383677347989056,0.704850402865012,12.406955057216,6.01299328106175,0.515353021484143,0.00649993875057299,0.357333514130775,0.673372528837511,0.371086615092307,0.678003564153644,12.5613600348021,5.93814757377482,0.52726873862999,0.0051451351067706,0.386678728223241,0.66785874903674,0.387453574110621,0.667692208014538
23,10.7463497091732,6.04644477261332,0.437348966277173,0.00501448059655549,0.298555491431532,0.576142441122814,0.426016298807341,0.689922431203584,11.3684978906637,6.14216616158124,0.459720517111988,0.0108485334514301,0.255574182079949,0.663866852144028,0.243819752951146,0.642221969983499,11.9173137423994,6.12918736353529,0.485690525900238,0.0067440729015889,0.324730809018206,0.64665024278227,0.297531705991326,0.622290526469173
24,11.3668353866501,5.75772608882305,0.49346270153738,0.00382697797579771,0.372212057861462,0.614713345213298,0.513414632634039,0.740697951832402,12.8226963144495,5.59179537215409,0.563914231841172,0.00661727802833365,0.404474791069302,0.723353672613042,0.38981562904175,0.713484457932487,11.642486998482,5.89049234544784,0.494052057243795,0.00611497421743295,0.34078338805896,0.64732072642863,0.334528703070456,0.639686662753699
25,12.3912621445559,6.18179923009495,0.501116257732398,0.00435137468588582,0.371824954879889,0.630407560584906,0.445753561260853,0.704027662864809,11.3159507031354,6.12976380292591,0.458307661129392,0.00892694644604053,0.273121923376429,0.643493398882356,0.268250802027015,0.638738768760897,12.3511121569826,6.36037543521232,0.485036217437592,0.00539554876986624,0.341065594898415,0.629006839976769,0.372655521834947,0.637356249958747
26,12.9068943818771,5.99562615506456,0.535471045344325,0.00223575898996978,0.442794771488133,0.628147319200517,0.561110211904914,0.742530053575807,12.4578067896179,6.11214778027172,0.509372084228703,0.00718583769214251,0.343224216116787,0.675519952340619,0.3419004450382,0.679110265256805,12.1376607707944,6.32008519276861,0.479299569157841,0.00653886273307918,0.320807629061831,0.63779150925385,0.310951214566098,0.619847810004866
27,14.0182158671553,6.140000896208,0.561998405903134,0.00241926001866876,0.465593897254846,0.658402914551423,0.551544821672747,0.74126954567628,14.1619951724185,6.18810440226871,0.563048544577921,0.0051389428368627,0.422543161043724,0.703553928112118,0.427995226359781,0.70931807167598,12.0177870820936,5.95396051925995,0.50457097645445,0.00550612724383428,0.359132541300898,0.650009411608001,0.374109670320889,0.64789743688545
28,13.0123542980961,6.08386109001554,0.532455007707123,0.00328517061007721,0.420114848299756,0.64479516711449,0.516621018422509,0.735699873837858,11.6472184404393,6.21327244679306,0.466544524895277,0.00996897896371053,0.270848767181957,0.662240282608597,0.240778020588356,0.644465373681015,12.4013152547223,6.03875969888266,0.513054899835469,0.005384249696835,0.369235104134872,0.656874695536065,0.359311538124483,0.641684400546855
