"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ","smle_param"
38,0.508397010342952,0.514936702099646,0.550132872093256,0.552491534116794,0.539628279079646,0.197768670921142,0.489818353567056,-0.270540184859268,0.529298478778985,-0.450683900973148,0.525092105231935,-0.475439836291227,0.508992449074799
39,0.498590455896812,0.512135002634959,0.522081361787497,0.53489697639227,0.516787864420873,0.203859752902426,0.474867937315994,-0.573228999649521,0.503505236490244,-0.763795049160231,0.49620254716794,-0.830042502593775,0.509651451761463
40,0.469361235233655,0.478487265300486,0.507166414415426,0.516092375368746,0.476767477067115,0.160570668187651,0.433508320003938,-0.0231121081398304,0.471009063935337,-0.160525486309343,0.472604889818449,-0.15554283796479,0.50428222079795
41,0.455319093146052,0.449187512909428,0.518761276995458,0.508429386702781,0.511671481394049,0.237427977247484,0.474032288354811,-0.175013891036,0.500871301918521,-0.318455308551015,0.4740429579248,-0.462352523286991,0.486039344048667
42,0.489295211736747,0.483341714751166,0.499321965511647,0.488538906801266,0.47098135911935,0.109543776602929,0.42338737264285,-0.142196861597762,0.464870197285915,-0.253055103620967,0.48066536924368,-0.197767605595378,0.529670431782695
43,0.511812594349063,0.516096319264062,0.537254073307774,0.539534059356606,0.527477538656199,0.119319016684669,0.474769088980192,-0.543216877131943,0.515294464718385,-0.755772218626155,0.510720599239117,-0.790772476606703,0.482351393167421
44,0.483048788201394,0.469439383070447,0.523901732550813,0.510297655820715,0.497467614825397,0.208629471256361,0.458307535806022,0.110551903187338,0.49272605106272,-0.00528858830823986,0.47790228432705,-0.044947559038379,0.530519225710522
45,0.525893610387065,0.53252007557237,0.569103718696944,0.576974995943113,0.561803581397082,0.211271361024467,0.514742380264334,-0.153787879606401,0.551191947316179,-0.313470078230862,0.537085760177373,-0.374776773946747,0.495524566515423
46,0.479642990355659,0.483331588618558,0.522212813850325,0.521535322686094,0.515743285573599,0.187557503608429,0.469965269257104,-0.144393724015575,0.505543733564672,-0.313467336958858,0.473451983147683,-0.480845988945588,0.534951493477637
47,0.474471257126,0.477590998470218,0.490965901929122,0.505588736755745,0.480216330001513,0.214402742216045,0.442686543074216,-0.319427697112796,0.46831847026817,-0.473827687416698,0.456556150578779,-0.552438984522099,0.467825100803123
48,0.465104713321458,0.465925208068278,0.51906012664922,0.515446220038866,0.506632641401874,0.0330108815145596,0.44765962961584,-0.603942639439371,0.495321719064956,-0.977984096693126,0.469842513640596,-1.23251460201306,0.451405298312157
49,0.496208080805938,0.507756402742717,0.527313989043096,0.536653934275764,0.511544718114234,0.304776754908478,0.479951959854732,0.126674855452372,0.504946590476634,0.0467073730563492,0.499026842477012,0.028907806332193,0.532927108177549
50,0.490722811016323,0.493803807653685,0.513528585823857,0.51214250118531,0.487856845009556,0.13398922626127,0.444523417041806,-0.135403417849046,0.480893625233707,-0.281192150787405,0.481943856860168,-0.27683469727936,0.506280412044884
1,0.508670163918693,0.514773810419841,0.552051351647611,0.55919566782447,0.555937144666762,0.338392255497798,0.519839761832624,0.0676616291991841,0.544230706873797,-0.00837045846584239,0.51602515129581,-0.108645601929488,0.496995566863263
2,0.493452531407622,0.505246829218026,0.541222999043312,0.549793266042597,0.536619406978004,0.290255150487313,0.500541670282793,0.0189015327251922,0.526957728631774,-0.0863680176451331,0.498598718945009,-0.1953963140052,0.479740398571262
3,0.483601504714443,0.478256979275542,0.479466755640376,0.476695342249854,0.475858409517103,0.11506704518776,0.432913131190112,-2.14784001412122,0.4590016125948,-2.72375329174118,0.457033748538353,-2.80516885336741,0.513208152242931
4,0.478538160406866,0.481241310005724,0.495292994862032,0.504486922394237,0.47018111960565,0.146140951500676,0.42120248976517,-0.154700530029106,0.462588770647851,-0.288413509749115,0.465408559862647,-0.27771799635495,0.50551708083556
5,0.488623123596275,0.484204768428394,0.514542620325331,0.506002812841848,0.503982021791358,0.105461084046024,0.452055494709035,-0.647895186917537,0.491619543125669,-0.935861363292223,0.478861955712271,-1.0531693047588,0.516673799358985
6,0.531126906478264,0.528607456063277,0.574036613958852,0.567744679784813,0.555724888548482,0.302617861718676,0.516511867220088,0.274405271694838,0.552429762592594,0.211212557492904,0.548527465749884,0.20435980080866,0.506957962331458
7,0.522108083682467,0.51976554250078,0.552188897564488,0.557257985133883,0.552424436372887,0.289844756979539,0.513146437956054,-0.0486953639349501,0.541047966109376,-0.145763812476963,0.517983588751795,-0.234947664483851,0.485279555733041
8,0.476529826576373,0.474218162430776,0.499015508085509,0.494805574543954,0.510088511336178,0.179045503068137,0.466908147227906,-1.30942674773207,0.4900872146275,-1.52483355472168,0.47255992198016,-1.89623492001623,0.523751347506357
9,0.498817547488022,0.496873579644058,0.508700284791273,0.506298537944376,0.50822888385949,0.272554294973718,0.46777923189772,-0.16652747141396,0.495368327255127,-0.227924313087342,0.498652224463199,-0.21468748959717,0.526595821567401
10,0.494516939591641,0.49961788354811,0.536782849048454,0.543231416332095,0.531938521829439,0.291442688596286,0.496593249810084,-0.11460482406495,0.521012452749152,-0.210335653008784,0.506253481786018,-0.277965442166713,0.477359282149096
11,0.487412030749767,0.485995647699185,0.537785437152255,0.535453203703617,0.528063433022872,0.199595480479192,0.475479647743125,-0.109587897168366,0.519010576444168,-0.278774764433532,0.49269910570894,-0.390273318019742,0.473629746715374
12,0.518329514743657,0.538910469960868,0.543969261918625,0.563985319782028,0.537119318418229,0.311924393529127,0.502560759304064,0.0465215602453513,0.52772399216173,-0.0435750316236341,0.508451365016545,-0.111235868890904,0.506779843148628
13,0.502336730934497,0.496450865506826,0.544415867445665,0.543063266568332,0.530025492675084,0.238612525538146,0.490814206059755,-0.00734906066254482,0.522076993949193,-0.121073363251757,0.512972947969903,-0.15360807344333,0.512551251891428
14,0.508447936326203,0.509837794770481,0.555423068999175,0.557691116572103,0.556166054700321,0.181701876830436,0.497471098272498,-0.75726519695203,0.540571589005006,-1.10470286064965,0.521893621102328,-1.33329411819507,0.482602152306802
15,0.510043130407833,0.510507066240886,0.535814497117095,0.542418747787125,0.532315510675367,0.149197876201826,0.48224349845279,-0.496301900541818,0.518965028684981,-0.722814089023982,0.50257279132387,-0.854296205713886,0.4731290121418
16,0.491671716783523,0.491011386406636,0.54136427776769,0.541151025844247,0.542352183754208,0.209951560041756,0.493671260451417,-0.415543083782887,0.528462989977397,-0.612717590324904,0.500153871705303,-0.805143220509067,0.474232284853442
17,0.453006418334843,0.459420597073273,0.494017671287963,0.499390080848352,0.486153067383839,0.220937740260688,0.443347278064995,-0.240176243210908,0.474769549372256,-0.394968543641377,0.454697414079281,-0.51519934049676,0.515786974753047
18,0.471122875622187,0.472671841881831,0.502107478170382,0.510527977797645,0.497281249193453,0.161394579434331,0.442556135477309,-0.633550517538726,0.482646298324484,-0.827697496917993,0.474083730243548,-0.891806542024974,0.479692163734758
19,0.50469396648431,0.506961428612423,0.532698481546308,0.53956090060063,0.533818009722988,0.264599179257013,0.494649506230438,-0.252474169742522,0.520067223177549,-0.371425584028847,0.506538433081904,-0.457640915896896,0.495042240860184
20,0.482851832146115,0.49448440018388,0.486709854430051,0.496761378102732,0.473990292129431,0.163887329309078,0.431393482875505,-0.522973042369744,0.4619947352806,-0.649483976078934,0.476058455705718,-0.551370841009349,0.535617049849889
21,0.500586444928117,0.501611881693514,0.538619394701491,0.536779245471889,0.526323766200186,0.202297862622382,0.485423861880614,-0.0351755417620427,0.518108084083082,-0.149971909764925,0.504069881733412,-0.202002688929427,0.505990037217016
22,0.524594985127401,0.517881931533343,0.532102513864985,0.531247402306432,0.530428533036783,0.252041353669841,0.495860662728332,-0.356634104129429,0.517113848268882,-0.47839463284818,0.51078636312542,-0.521759207838514,0.520524490708388
23,0.506185326442534,0.50429082049299,0.549397580069652,0.546979582779793,0.546431637808589,0.26155441495986,0.500621310356577,-0.0424947425837541,0.536277278478076,-0.15944746275429,0.513199159167719,-0.244653941132076,0.496830987937533
24,0.494985219027967,0.493116637282323,0.505477801294596,0.499739968972209,0.489259358226392,0.225296236371861,0.451999472492986,0.0131572222769192,0.482331511938341,-0.0737307962915008,0.477197557424687,-0.0896225980452363,0.528731792791489
25,0.486207898340559,0.482553977193896,0.489141024842058,0.485775905661855,0.464005454149631,0.141485862693365,0.420461847715589,-0.250854088752439,0.456091911955183,-0.366629216470892,0.477030140894054,-0.28299054953178,0.506428087872009
26,0.498129647950234,0.505936836394367,0.54224772569256,0.544525072608659,0.532064179243278,0.291540972612889,0.493951318891516,0.116296061507055,0.524366718881847,0.0257703367223983,0.501628755806005,-0.0411041762776179,0.491043362865968
27,0.52261038334195,0.524175100721304,0.540324489272924,0.542238951519717,0.542100614765298,0.15738330969139,0.494829028979327,-0.675475330908725,0.526663788845127,-0.90168655063472,0.512454435828767,-1.04385194692974,0.471374610399567
28,0.497082123383859,0.490488606608356,0.533868382345108,0.527184032402428,0.522814927596034,0.204356640239199,0.475125233232552,-0.181229481064729,0.512662530173818,-0.320015700664029,0.504189175879606,-0.362716328245563,0.481093102630553
29,0.516384593929191,0.513867599382461,0.542671941053525,0.541915632806233,0.534439285698198,0.237643933466623,0.492919067348223,0.00422313070341418,0.52530930233335,-0.104133179455781,0.504165734191808,-0.177571673815384,0.496197825360665
30,0.497355825127285,0.499623907157658,0.535804214604932,0.539531059899654,0.521839007589608,0.233063416383157,0.469575834736624,0.0235270056473207,0.514188353907822,-0.09698535845086,0.499896258329763,-0.140409681323143,0.492360076160682
31,0.504875413302571,0.510708907272656,0.543692764491964,0.546273078518984,0.512411586497009,0.0978202320523942,0.467928551409712,-0.106314628001706,0.5065086697142,-0.280057607371499,0.505534827469133,-0.28366992205673,0.505324371773257
32,0.488145067720472,0.496193550705446,0.530241309862487,0.542970963492095,0.530143550153672,0.223154002128419,0.483940541253644,-0.508643398281315,0.515776015881391,-0.741608381450765,0.489588094726558,-0.999241057098977,0.489489796473003
33,0.510726792302086,0.515675237733421,0.543807401596023,0.54831086974053,0.543303015086695,0.277449822538318,0.502124945125104,-0.0492489304420245,0.532087924909186,-0.134614871913027,0.511451512821749,-0.213059446241945,0.524299096293684
34,0.495737473721677,0.494793708107416,0.525951986266505,0.52749092231526,0.51740943600457,0.253561433643021,0.483911030420189,-0.10840779420761,0.507581458406266,-0.209753003911134,0.496906348302819,-0.258608250316443,0.487644438608225
35,0.49900639837103,0.496518683204622,0.523967146718803,0.522603409455692,0.512235935003506,0.162051615437063,0.465003190388671,-0.451240441296578,0.500932418948062,-0.64342922500609,0.497549921266039,-0.6661220754015,0.529461344633247
36,0.462333519513334,0.465824137210288,0.496071018056217,0.500238562454306,0.468271709992026,0.0876247174517432,0.426061380986826,-0.269794368856933,0.461275765355029,-0.448192294419585,0.46099532499585,-0.449562254069367,0.507329921674847
37,0.549806016835053,0.534629604328176,0.581354121658801,0.566289084759768,0.564557461021488,0.200942856357796,0.516572130160022,0.0405317068356704,0.558217831934033,-0.094187134256891,0.552393750604441,-0.112186056329242,0.497675381348625
38,0.496705677008072,0.503363075940276,0.533443234066594,0.546026072017344,0.521723315306623,0.118401665576121,0.468616102930115,-0.331098249525295,0.510960227354457,-0.545730910024117,0.499231449502527,-0.61393274179925,0.495915416329
39,0.480922750558122,0.482978046824214,0.527955463059829,0.526072409554033,0.51436610941761,0.152847172282007,0.468923704066586,-0.468673701478878,0.503383573476275,-0.723072037687323,0.489878032948028,-0.836206558230413,0.488186186835207
40,0.476838224841762,0.489396547000084,0.520333791903202,0.535298045049409,0.499935075241437,0.23620203074448,0.459306030199078,0.0360926529007508,0.493100821230208,-0.0753055582182407,0.482847103416595,-0.108885490761083,0.487342152869227
41,0.514267304481275,0.510345338777958,0.549565758529473,0.546426407463395,0.541675530811186,0.233417869038005,0.496350929673426,-0.0570660542140247,0.532051439627005,-0.174166781260374,0.518608274256949,-0.2278658458033,0.489704655213227
42,0.507339185085274,0.498706843715787,0.536631720623829,0.532471302210336,0.519706616790175,0.254575591861003,0.48165656920552,0.123546611324215,0.513930327190307,0.0421335279592558,0.504561197914805,0.0162790020716651,0.483005038419294
43,0.51128301343694,0.517356492547377,0.543431456502392,0.545634144527942,0.536702222478785,0.23012139934257,0.495601296398159,-0.327613492024047,0.524694841771006,-0.494074652487099,0.512680639772182,-0.579346211350749,0.491138155518507
44,0.517365471160254,0.520789113376939,0.52476373825891,0.529977008492116,0.518863590395426,0.287307391554054,0.480440074805679,0.00414901731501516,0.508691786900323,-0.0725810352168572,0.502113324381835,-0.0966642121230683,0.484738592355062
45,0.49525361861137,0.50373657059527,0.520180280235426,0.535353367362348,0.511332431827243,0.167647637132304,0.466137249486615,-0.4574142833924,0.499589000308339,-0.69149750656756,0.479698575186973,-0.849391407261294,0.490005377037891
46,0.522240365116469,0.510519043722019,0.544473071225324,0.541005785149459,0.52803162903413,0.229793967105761,0.487585575006353,0.0599835212909395,0.521244676037991,-0.0564144821169865,0.507246544846382,-0.101078746680041,0.515698408351283
47,0.492218827740428,0.492859296688726,0.519233545373824,0.520778733676505,0.513604344638506,0.167023066553128,0.468289946306492,-0.464212145320151,0.500539359634946,-0.624889230180348,0.492321675477462,-0.682505946238729,0.494673217002187
48,0.467919052481205,0.461494556298241,0.515796303720427,0.514052999617979,0.503972422334807,0.108824060747476,0.456693282617303,-0.402894555989507,0.493211080570582,-0.601505182895641,0.477497457398347,-0.692745917787205,0.518081106851332
49,0.519231899488798,0.519382070493829,0.560937265036763,0.56327198901501,0.542920643414335,0.172409890051673,0.493307308621137,-0.0522307813567409,0.535617972370317,-0.223136729152137,0.517734617033828,-0.282075377908737,0.482378992072934
50,0.504745939701323,0.501030255831099,0.528329546126712,0.529975052213585,0.507408773055896,0.240118969411316,0.471146494470307,0.0707592867880006,0.50140693933495,-0.0301615377322344,0.49075999024026,-0.0636431247794103,0.521018077132053
1,0.492763471299193,0.490743220498988,0.527021438836771,0.52582076967689,0.51900252178339,0.24196041069664,0.479405537052179,-0.00113707441196542,0.509623881903946,-0.101355461223005,0.488886755131035,-0.171027012420535,0.497805296851778
2,0.503979537490578,0.50199327244388,0.508183784459952,0.508254758562246,0.497639347872234,0.219536568713469,0.459980079714256,-0.22333665054178,0.486783326086517,-0.301790693686141,0.500899492892306,-0.239498889461276,0.471021955146755
3,0.517560325251879,0.515770356802253,0.548250475813683,0.546845174221018,0.544366784763992,0.281615541872404,0.508652886124497,-0.0672215954604463,0.533919858200025,-0.16109258897777,0.519453495445544,-0.220865054789183,0.498883506473509
4,0.480919275952125,0.484139212271166,0.528186884403907,0.529247594427996,0.524512390101085,0.181863402072849,0.475538137248016,-0.282855082335296,0.512425486332394,-0.499859214890676,0.477267654748195,-0.707701673458409,0.478323623907712
5,0.457448619402255,0.461377065461993,0.488669655106823,0.502134814633215,0.456563592540985,0.142262748450897,0.411582756659666,0.024275322762353,0.451659690771716,-0.106543141265041,0.450012486280673,-0.11152001281764,0.499964879019795
6,0.48553076437444,0.48421362225976,0.507584096455205,0.505443294111651,0.501276069522513,0.227870648991003,0.45992658897051,-0.149614765737847,0.490424467738653,-0.285431357556005,0.47370009902411,-0.376515664417274,0.53304195721084
7,0.507589508738773,0.506316212654678,0.514225843848079,0.518739950700518,0.517044997465911,0.214153305142531,0.476404689642996,-0.544999525752633,0.501960517425533,-0.67246809219991,0.490912340404244,-0.774846250245537,0.483712770129332
8,0.514410731399263,0.515697771584568,0.55094326710896,0.551576615079447,0.536717124985542,0.172271584957559,0.485764051146433,-0.288554756631413,0.526791261051955,-0.463778138816715,0.525056082187326,-0.472483986295423,0.478969469881786
9,0.513845634697882,0.513279610345204,0.561725398354251,0.565839323187274,0.556542155052957,0.153589844896334,0.501864137225864,-0.202884371578812,0.545906284601363,-0.432336383507318,0.516734338699773,-0.596687783025432,0.466837374449919
10,0.48764931950041,0.499784413369848,0.525030630510273,0.532470951535396,0.521771089798503,0.268360495411746,0.483130407539642,-0.321021220723922,0.508313591674883,-0.445463645152032,0.501115444203051,-0.489551548303143,0.4854917252521
11,0.524410048976708,0.521377676608103,0.539303987138766,0.540459339599129,0.536310272944471,0.216012797085246,0.497890218385236,-0.468607112984334,0.522740207993293,-0.634523757704432,0.515420791289625,-0.695798918213231,0.49035561598182
12,0.494270650504755,0.497714721890545,0.52913899030999,0.530230834408585,0.526841122092249,0.258104349000637,0.489557257662765,-0.199363481836714,0.513956148092189,-0.304238702364517,0.503637196167113,-0.356213934021002,0.48499637039031
13,0.469795708318779,0.476461249164211,0.506540557428918,0.514011252116834,0.498019615258857,0.241578436440897,0.459853614820535,-0.100360253829367,0.487784118399145,-0.222388863269343,0.462851998266142,-0.338301889709273,0.517229748631079
14,0.493716055132793,0.497260806836379,0.519288331782311,0.526618452457869,0.517768757973277,0.198647646718991,0.472559920308466,-0.35395792914063,0.504661028060591,-0.536682890845911,0.477663522862137,-0.734460529069635,0.523707542641537
15,0.490727411995028,0.488422193049851,0.527856689626066,0.530633606857917,0.522465339759572,0.119296652172762,0.474305734753564,-0.615156976743091,0.509248318426045,-0.847719154298554,0.493694760958184,-0.984810667379257,0.529308362149272
16,0.532079606577685,0.530845311271676,0.566115231197312,0.565502791631415,0.560034633684092,0.314003821886893,0.524674828005862,0.129060126440972,0.551896189360228,0.0487579727597057,0.530440783851068,-0.0137826270961037,0.529541696378954
17,0.472478243867605,0.472441073189938,0.510294842141499,0.513806165794666,0.500044810706449,0.231494849939392,0.457766891818447,-0.0560310529097274,0.490385036585704,-0.156350776576081,0.480200847649299,-0.192387151451304,0.510973004257727
18,0.494389030053321,0.497921109736313,0.519123122929973,0.523521062462376,0.507433273622433,0.216026540706635,0.468539649281066,-0.106258323966877,0.498149749395027,-0.212058552673741,0.490397669429943,-0.246458153805663,0.4747185822258
19,0.494827510968726,0.491707569738911,0.538173527335768,0.528658393922472,0.534704201395411,0.223286868087703,0.497050441786328,-0.173026129953522,0.523490105856275,-0.264069170969174,0.514241763645174,-0.304812222248586,0.49878880476494
20,0.550257524055578,0.549046099868916,0.579617061976825,0.577739035143093,0.591127454647848,0.259806126736735,0.548176850256729,-0.684490221644098,0.574030528207646,-0.930512091307587,0.548711731525249,-1.24281151287936,0.502493150370988
21,0.506849810609362,0.501587310956251,0.528424050407209,0.524853437415544,0.51681500028014,0.270942990306747,0.480432607338989,0.038235056353473,0.508646774533558,-0.0389618450013145,0.507398200313922,-0.0427044828354339,0.48526761092704
22,0.508854323074432,0.505632670580037,0.536181170781048,0.528088408444186,0.534399938541415,0.271709789511989,0.497683069154248,-0.334533632912764,0.520898786646013,-0.425828162550359,0.524125502629512,-0.403949493705773,0.473798031797528
23,0.5174180434793,0.529357045578853,0.543856487636383,0.550399154285205,0.535306797624161,0.250228389960729,0.49246911922728,-0.0523290296754677,0.525796921510655,-0.18595526344901,0.506328915122255,-0.268743007452519,0.51145826213521
24,0.522584297394278,0.526453652861483,0.540657835463194,0.544306107044488,0.541172086454868,0.233607034037945,0.499469500105473,-0.525108463328065,0.526577988618413,-0.676080476781505,0.520410462092474,-0.726224309360839,0.539336726053824
25,0.524045103434187,0.514169351704201,0.542792649182052,0.541308920032443,0.523712908494968,0.115874948442954,0.478369209747232,-0.368024507949866,0.514403349815912,-0.585624378961432,0.506111703421936,-0.638542911135832,0.499248430654215
26,0.509346025894958,0.494707818059745,0.538735231999987,0.52675941137253,0.511357077545077,0.0512834141947954,0.460745464402916,-0.216469943887287,0.505151661498691,-0.393749427872231,0.504839787528452,-0.395000925799261,0.449338165708898
27,0.473471622860042,0.47908203513961,0.522015318113163,0.526142626602853,0.510152760676237,0.191672518266448,0.465552061330122,-0.0376592118625461,0.501806874437375,-0.154515727608622,0.484876487513677,-0.218277463192131,0.487505216411351
28,0.500248893249012,0.510793497156046,0.517240910996821,0.524481541135293,0.511517430666253,0.234959502176076,0.473847656324298,-0.191091023701293,0.500172737662729,-0.290071122052187,0.49384661334927,-0.321803588203176,0.507792880888671
29,0.483413607209359,0.489315604150799,0.510837970340225,0.517798748528729,0.502581558238247,0.189317661355844,0.459218620816293,-0.338102859056253,0.490318051357621,-0.523245460408063,0.471052388424178,-0.654655280454625,0.496856673823275
30,0.48759472933292,0.498922759549212,0.503418796912007,0.510703430130691,0.489784583166898,0.24628179897311,0.449978283803609,-0.0460702443373522,0.480719876880913,-0.151932555361668,0.475919332384587,-0.170081281631717,0.507449533625722
31,0.517275991357007,0.523830129457837,0.55080600006299,0.556653482662226,0.538044584230403,0.253839737745704,0.49407514766244,0.15257309705053,0.532051419066842,0.0553659122963294,0.516174727224605,0.0160803963856071,0.509481201323474
32,0.50806566712025,0.513381482479495,0.544841947414098,0.550615066055063,0.522011990710811,0.207676572237673,0.477570580382092,0.0709582059218326,0.516486358829138,-0.0347993595378226,0.514887434970862,-0.0396197743329929,0.508120773910568
33,0.519564522627977,0.520341441340336,0.551354324151513,0.54344375293865,0.553251753836988,0.251503164123715,0.514217552198229,-0.529575981033142,0.538339721728701,-0.683983334633217,0.526307515118278,-0.798535617364046,0.513997155287058
34,0.4603057149353,0.462496033229015,0.501047357756927,0.507144634779427,0.475219592210652,0.109779047486596,0.420656688811871,-0.110596540301751,0.468523839081186,-0.303334071538226,0.451489597997772,-0.374563798812404,0.506036235954007
35,0.500446076286936,0.500250963506412,0.531180766143901,0.528844391055165,0.508318972534885,0.212422715694516,0.467842886853896,0.108506540659917,0.503708891315813,0.0296367001323509,0.506650234306274,0.0364617606497659,0.47474639561267
36,0.449515103379061,0.452644244377217,0.493880288449654,0.496639476451692,0.474733615181681,0.0819471501719905,0.419579544941164,-0.318339451997694,0.465602340754142,-0.552198981261071,0.447197488652977,-0.654934511542822,0.50907797483459
37,0.523659455889172,0.532457288744674,0.563172420773785,0.570046304023588,0.569951833164492,0.280677058280625,0.523172037411293,-0.239006114470373,0.554882852307467,-0.361181730989333,0.536531495089955,-0.467466860930613,0.469672774333343
38,0.50474524578379,0.505573659838153,0.517207553686985,0.516996903454905,0.503007290870722,0.191873703517303,0.458893066153399,-0.213571711304348,0.49389651931453,-0.334410639804769,0.494418249647317,-0.332096006598581,0.466305721858945
39,0.497143824976498,0.501806186011057,0.532574260426955,0.534232620028289,0.521153373826377,0.196558428399857,0.475908499756067,-0.2888352809911,0.510712128621973,-0.429598264482373,0.508677480647643,-0.440683489531351,0.494757116122556
40,0.510924236346194,0.508410510627988,0.545899277007975,0.541034842268844,0.536540920414169,0.174157014465649,0.48914666461924,-0.185680623011232,0.526245173592515,-0.303867747162819,0.519812419366221,-0.327426990084276,0.505957473327848
41,0.449084525622801,0.455450703602553,0.488686915046898,0.493343283130357,0.473427141973335,0.172644023648197,0.432993652582008,-0.317411952078588,0.462874418691466,-0.483670121124019,0.449950253328714,-0.560332574792337,0.541183797614074
42,0.507769477813988,0.505508791239411,0.565094154566595,0.561115756646416,0.558225010154932,0.220317634866538,0.513830723253627,-0.112009962290474,0.548631220800335,-0.312936301511002,0.512448674648148,-0.511408739565253,0.51847981075578
43,0.492737666340008,0.493553375881272,0.533566245613637,0.532278829453155,0.528597825557237,0.279399164080611,0.495906890418801,-0.110611824130646,0.517786974406605,-0.21242404473598,0.504409002543822,-0.279102431340817,0.481725417399413
44,0.524247012871267,0.505862560336509,0.543085165474678,0.531636378582626,0.527830314061154,0.228557841186529,0.484682375000575,0.0584377493996464,0.520909113657026,-0.0528647079882372,0.50679060822409,-0.0932883083462637,0.485227904532752
45,0.499824920958681,0.506535732765035,0.538895359514785,0.547288202601481,0.532229368231856,0.183996709541992,0.488917950807493,-0.323548357396399,0.520440062394554,-0.52958625059018,0.497323742392757,-0.691708763679495,0.507746435432958
46,0.488366381940688,0.478568222847696,0.5033292751455,0.495587844538219,0.502883783061884,0.122961177782832,0.456952279810433,-1.19927747346234,0.486652503763148,-1.43335198456236,0.485796551987223,-1.44722955303759,0.51553072778751
47,0.516052247677492,0.51275299516783,0.561990900110174,0.559485656652369,0.552512246631023,0.195425273279605,0.500733064471358,-0.290887744633731,0.541789878394573,-0.541798394453808,0.522838466258845,-0.669765681651984,0.478308712319638
48,0.495507197136198,0.496614806531589,0.529836197828334,0.527750552826018,0.524090617413142,0.217057476502945,0.481743772173642,-0.0831477891613694,0.514163649832644,-0.205596430558223,0.490968934159994,-0.302678969577777,0.476603033162596
49,0.509384217615498,0.509804839965748,0.542018118866301,0.535701019691379,0.529857602039961,0.247860643262402,0.489358475938423,0.0414319999610963,0.522043340645283,-0.0405004814186887,0.517405831101999,-0.0550141446947836,0.498904812703778
50,0.482843859635555,0.486880331859712,0.521802127582522,0.520551638411713,0.527703730683037,0.144701219644564,0.46979845909024,-0.515383900536849,0.512252857003149,-0.721856903182655,0.486576774718554,-0.930305516386654,0.507315720914753
1,0.482310913847044,0.485743997863749,0.515452771974958,0.518653296882274,0.509000331336383,0.236943652630393,0.469879481219483,-0.137757470083791,0.497976957906491,-0.225406296103896,0.49463072051819,-0.240228230118221,0.520527768465468
2,0.519796762797007,0.525079492870057,0.546149483343097,0.555967989402424,0.539960690084738,0.323030325017979,0.504380909885687,0.0882359499955564,0.530781331153701,0.0145973891143167,0.518715241988992,-0.023653727300186,0.504764189745435
3,0.543260378129346,0.538816404656663,0.570247707674168,0.559287680254117,0.561674365865111,0.183519536898787,0.518108261026559,-0.353458306609583,0.549925293587732,-0.505407534841672,0.546838877119923,-0.523311805413024,0.493500079489497
4,0.481136728961194,0.485756302615944,0.510566021493555,0.518962832660653,0.487278323928019,0.103703554137864,0.439250689383979,-0.130035432686191,0.480291250166505,-0.291309256617883,0.47409966985012,-0.315715642467202,0.510307408260784
5,0.515411796479292,0.518558588232937,0.548160055390309,0.548138596781434,0.534294192373373,0.152472607203142,0.485731202203658,-0.219386397007047,0.524937610248193,-0.367815291229917,0.518744237390952,-0.39579352146612,0.469548632887224
6,0.52024915630614,0.517918714369991,0.532752231937028,0.534481370151074,0.524502916792857,0.174303045465333,0.478674802836007,-0.227045125834863,0.513766175095053,-0.371578390763884,0.503219091739126,-0.42411627930347,0.49924826414288
7,0.508380087034288,0.509671079527048,0.540201846265296,0.546757520350521,0.522097150031196,0.247297073680481,0.474291938009332,0.16451497814463,0.51687324357445,0.063921816173848,0.495420941563409,0.0106337655915965,0.52249829241632
8,0.511483465290227,0.506822566755657,0.54840894387873,0.5459710472174,0.523023566278088,0.227693587334324,0.480971728598777,0.205061268647102,0.519438303571467,0.0923975897943589,0.501414939260691,0.052647922513267,0.516147922911377
9,0.47174325954962,0.484831063048637,0.513485801550749,0.526540250510044,0.511725439372891,0.243806744653497,0.468471464761159,-0.218775888043795,0.499244595713919,-0.347385638951151,0.476367519041523,-0.468453410214998,0.555961185188393
10,0.492199366859555,0.493303575136838,0.506379520886893,0.508172687966133,0.497429223188888,0.0930377825002232,0.450804490407539,-0.638960581637461,0.484438902276088,-0.83762044987967,0.477734066098287,-0.89318645810592,0.521701109149931
11,0.478336212473154,0.484673427092484,0.506864240928311,0.514184929947561,0.499506993321617,0.209480792878244,0.45994521438264,-0.325592909969606,0.487921863941076,-0.475076937999624,0.472477661516447,-0.574355722210595,0.531787358849667
12,0.498850228617733,0.499723608660276,0.510528778057142,0.513000312061036,0.491887648628102,0.172427590413431,0.449350455805654,-0.109135188692512,0.483965468668033,-0.219962640490494,0.485897993771191,-0.212987321443558,0.53613484068214
13,0.474530242341317,0.480159028447038,0.482944874272739,0.482574663586953,0.476449484191287,0.156208887636676,0.433971513485931,-0.907988887761052,0.46285722974943,-1.11216313574066,0.468157906762439,-1.03994772226188,0.502115582335389
