"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
25,0.53511058294019,0.532193055938559,0.546624492201459,0.547615351117992,0.529145686367381,0.525507014508134,0.510912904987558,0.547615351117985,0.527917311360073,0.527504495175722,0.532649968798803,0.532041374922521,12.640541958457,5.94378170054086,0.529784267156027,0.000384642152624396,0.491344167084333,0.568224367227722,0.490507237331162,0.568154269155631
26,0.454092706010092,0.459934020384655,0.462290360738741,0.470852937886161,0.441507204886812,0.463282480749763,0.436877447912841,0.470852937886153,0.445965178530636,0.45457485250517,0.45030009801165,0.459580573947229,12.171989132166,6.13037044502755,0.496354262359035,0.000448978685735585,0.454823592738599,0.537884931979472,0.457188093120104,0.539197294957937
27,0.479637244675627,0.479196429976022,0.496068222685081,0.492424274813239,0.488799582827991,0.488442747982456,0.485595076415376,0.492424274813243,0.490006048259899,0.486822972788506,0.489702177170161,0.486521372435119,13.2920169915286,6.05549227289984,0.544426381883262,0.000396668240060351,0.505389979500155,0.583462784266369,0.503129569400746,0.5811949735447
28,0.484596311539846,0.485511526319374,0.51274212412139,0.515905052869342,0.492045502398747,0.484744225932289,0.470245471238809,0.515905052869343,0.488954046897122,0.490743446866796,0.494948545424869,0.496649614826909,11.1212030950073,6.26572157221027,0.436596785556126,0.000604393325126542,0.388411337568107,0.484782233544146,0.386494608087356,0.483909978012684
29,0.468806309785503,0.468481761421833,0.490332371484121,0.495531510949954,0.470972777237988,0.47688181415798,0.45731512373296,0.495531510949952,0.470694385258397,0.47736740868263,0.465497045636832,0.471772826905613,11.0763648669091,5.86510250084104,0.470484895422397,0.000583146103906839,0.423153995655241,0.517815795189552,0.419590781696122,0.515155284614769
30,0.49401140378822,0.496000188837678,0.517137268122183,0.526791860330453,0.502431200587494,0.513993620550607,0.491844727622341,0.526791860330459,0.503167379230844,0.512882812186048,0.500304494692111,0.510156931744519,12.1261406284108,5.95848006867971,0.508625188238427,0.000503955535995483,0.46462523838527,0.552625138091583,0.461158773521796,0.547646046522196
31,0.476893172033116,0.468194434901129,0.500933396816325,0.483051933653339,0.47143652993071,0.445885774337564,0.44295343107799,0.483051933653345,0.469810262321741,0.449136015860683,0.464805117490128,0.443960040261162,11.5633692252252,5.83987573218693,0.494967632837722,0.000544997351720897,0.449211083291554,0.540724182383891,0.451205216078743,0.537014448983057
32,0.51774635043181,0.51218587741423,0.528703076149199,0.525926026416113,0.527191227819567,0.513394116219193,0.51832897834256,0.525926026416105,0.522917322513549,0.519926493471978,0.520443014185927,0.51758403780262,12.4950055110812,5.99061270825441,0.520559418485919,0.000404427536967715,0.481143066219186,0.559975770752652,0.479891644652232,0.556732403092766
33,0.504594447172783,0.503868956149655,0.535555251471048,0.532158891262105,0.515315293532546,0.511631894362721,0.500383218306016,0.5321588912621,0.516464432680605,0.50951555301654,0.511488732562365,0.504322986543893,12.1876442892597,5.84796283816629,0.520172832471013,0.000533539178512301,0.474899837118675,0.565445827823352,0.476446360498179,0.564194588199562
34,0.503016933711633,0.498186162329722,0.532410676262225,0.529307257085614,0.508245006974409,0.50396074391564,0.477250053549544,0.52930725708561,0.507448978931334,0.505042212416913,0.499515369424993,0.497939123012962,12.8296896651971,5.94618764444504,0.536529113359992,0.000408428044373519,0.496918291918556,0.576139934801427,0.493060988112305,0.576329061749761
35,0.506428867933665,0.511788813627128,0.531401771037213,0.540007681461729,0.499980668801534,0.520995037593107,0.480873659048418,0.54000768146173,0.504995223271782,0.513399111060092,0.509789696804859,0.517860490171681,11.0781747378134,5.85057705336377,0.47188258067515,0.000666817555075642,0.42126987160343,0.52249528974687,0.416102990833838,0.519660159046321
36,0.518016106722645,0.523680746887772,0.529488524372453,0.537585937750581,0.502982013793642,0.52115151573979,0.490827105182347,0.537585937750594,0.506979846802885,0.513905549010707,0.522749825067215,0.529408465497778,12.1357137734722,6.09472187426929,0.497786286984462,0.000493796443206808,0.45423208608233,0.541340487886594,0.451024782362206,0.543172165380745
37,0.508759544738492,0.497073921088407,0.530826552102024,0.519122653347814,0.499846547514861,0.495614682017658,0.480347092017067,0.519122653347809,0.503563203395386,0.488779038582778,0.508883289540553,0.494257133513409,12.9914291851156,5.87336869328547,0.547904344503172,0.000366304015149237,0.510391766551273,0.585416922455071,0.510002166316921,0.583718998130601
38,0.499002725215216,0.493057060003064,0.532064164036611,0.527660256563132,0.495879731150803,0.508382029068287,0.476826629601158,0.527660256563127,0.501840785339055,0.499106711057771,0.505280599653945,0.502484169447684,12.4402238147573,5.87861056303878,0.527451382662002,0.000444508600547846,0.486127972349389,0.568774792974616,0.486891781732354,0.568827979429169
39,0.510027049032634,0.519635024234518,0.524330234166,0.530026283131338,0.509861985807969,0.517873757885833,0.499477955181261,0.530026283131337,0.510481726560369,0.516994445532565,0.504390836340702,0.511149965458621,11.8669266202241,6.08773651628489,0.486999733704434,0.000510218236372552,0.442727232342428,0.53127223506644,0.43764991927415,0.532610681429206
40,0.508875199198891,0.50185550574357,0.528224733381812,0.52639805414433,0.510465139630201,0.501466709898552,0.489518855141765,0.526398054144331,0.508881378497636,0.504073858329755,0.493096150127243,0.488306509276435,12.0258455067071,5.9565035850895,0.504691492854499,0.000542566728769348,0.459037091694914,0.550345894014084,0.456556685801243,0.543506379188085
41,0.490820168743942,0.489963424148175,0.510299402065415,0.508172889618586,0.498278606412316,0.495938776983991,0.48789383125515,0.508172889618587,0.498053628163837,0.496248354184269,0.49067455754268,0.488568958260258,12.1616343100918,6.05566210339229,0.502068394017796,0.000424123258637753,0.461703658042161,0.542433129993432,0.462343460116976,0.540798020669952
42,0.49916604752685,0.504015721658619,0.489425473410786,0.497512190968079,0.487743430104812,0.480509874164441,0.474832996574855,0.497512190968075,0.481428162093036,0.489895211331246,0.485283659705623,0.493657377253647,12.3045165264951,6.23787779162936,0.493041617832166,0.000511707301654433,0.448704559178759,0.537378676485573,0.447551790148724,0.536640280004756
43,0.509741432759406,0.496401940516533,0.544914280652181,0.530579926136865,0.515640780967835,0.504120470048093,0.489215196965211,0.530579926136868,0.517404132674787,0.501338298945331,0.514296220052462,0.498255550681766,12.7594809997975,5.75977875457143,0.548588319958873,0.000470487253568806,0.506074512398153,0.591102127519592,0.505707012480283,0.588680172102523
44,0.519162029848089,0.512229081417666,0.538977161954597,0.533741019133175,0.519563139987803,0.514331969514572,0.50457989947517,0.533741019133171,0.519982334075503,0.51363116121868,0.508126477326105,0.502154011727542,12.0388531434123,6.33416909931987,0.473856103744738,0.000535025010322277,0.428520112748025,0.519192094741451,0.423437465148369,0.512298032295444
45,0.516481738379032,0.526470613420489,0.553233985855981,0.567601933398699,0.52435298084149,0.549848849527324,0.504209804160082,0.567601933398691,0.527632321217101,0.545480423426718,0.51260268897462,0.532570495774981,11.8787159696613,6.05163689429606,0.490547891729026,0.000533379090369543,0.445281688955172,0.535814094502879,0.4464372094956,0.537165163283003
46,0.486166283031126,0.490015040416871,0.496381327148212,0.498843796673683,0.484872203085419,0.471538118490713,0.461668336759761,0.498843796673685,0.479178012177967,0.480254749411733,0.495534438702865,0.495849261289664,11.861262809381,5.86118814491116,0.505854626180647,0.00047930365150911,0.462944337115699,0.548764915245595,0.459435619751659,0.543850357021353
47,0.489339939887094,0.489063311921945,0.534052966207674,0.527595888289703,0.47847327982982,0.493369030179178,0.447868460827429,0.527595888289701,0.486933411446458,0.475527195225944,0.49362806953876,0.483259208083518,11.5611567136879,5.75669331861736,0.502065973052535,0.000529666969598876,0.456957563299906,0.547174382805163,0.45610570060062,0.544884384403622
48,0.494307823766337,0.493414765381029,0.515316696331081,0.512770208234832,0.492590265672365,0.494307828983264,0.475548256247572,0.512770208234836,0.49408309301683,0.492087116964792,0.492874408876294,0.49089433008956,12.3920190357034,6.12097441523437,0.5060551151835,0.000453876234031873,0.464298547548494,0.547811682818506,0.466273208401087,0.546226729968962
49,0.468831848350601,0.468242503523874,0.476510876155199,0.481037238109721,0.449058781705057,0.457977614408394,0.430939987174809,0.481037238109714,0.450764566717434,0.454810988880817,0.459621055684255,0.464453737298159,11.9912986096308,5.94533741717064,0.504195699672124,0.000472517651284287,0.461590256250259,0.546801143093988,0.461778687871611,0.54709446147647
50,0.483984677082623,0.489104836931128,0.4964075002849,0.509031824695562,0.479264415955636,0.480337149744252,0.454698922700585,0.509031824695557,0.475157048561521,0.48708514698648,0.476379604120065,0.488332291872303,11.9670867832368,6.21494715126117,0.48066331732741,0.000514805730354051,0.43619222903706,0.525134405617761,0.435215374388579,0.522017542718786
1,0.492612406834909,0.498374486816569,0.497223021052633,0.497071035322964,0.467829381657937,0.467696154663549,0.440742399680108,0.497071035322961,0.468397919654364,0.466704849673772,0.494522099477456,0.494617473279141,11.1487642517306,5.63758744477384,0.494330733211198,0.000606292172567015,0.446069651477223,0.542591814945173,0.448869673073534,0.548235342344901
2,0.529523833339607,0.524846405022421,0.562211268699524,0.560310891988864,0.55197253938637,0.543149756214347,0.528996155440833,0.560310891988869,0.548608910745894,0.546596188811904,0.53541466409104,0.536178849979556,12.2555090280898,6.20937576365867,0.493340035944106,0.000530688329782865,0.448188155720866,0.538491916167347,0.447231450531765,0.535946227769786
3,0.498011201362968,0.507226729105634,0.520100215700012,0.525451961769161,0.516286397427717,0.509979491801238,0.498889305956599,0.525451961769164,0.510644583180132,0.516053101765922,0.491746129901249,0.500224301784809,11.8092598002869,6.1523436587398,0.479023769246712,0.000543651596795657,0.433323747646606,0.524723790846819,0.43374863572778,0.524538012650531
4,0.476138053146476,0.483148303069974,0.501992573940418,0.511274261534831,0.454634303724486,0.481045306534825,0.421262136999162,0.511274261534832,0.461041174394124,0.469822783998833,0.467881367627532,0.476929088109736,11.3752764839554,5.77751416577819,0.492099011929315,0.000597516315253341,0.444188484102153,0.540009539756477,0.445824703399434,0.539736733319644
5,0.473557987582662,0.476383341994962,0.492841148348621,0.498574476856186,0.465057174851991,0.475713290424635,0.44622589695286,0.498574476856177,0.466691705006705,0.472898753988885,0.471619542434221,0.478414946963392,12.0491291180595,6.08706017214211,0.494813267207942,0.000475498332180492,0.45207365568766,0.537552878728223,0.448001769125402,0.537554124642415
6,0.494031259677742,0.494890190747203,0.489098024813861,0.492415174599686,0.473256280125522,0.478131612956559,0.463201273243784,0.492415174599689,0.473500577644802,0.477713178872353,0.489257612038705,0.49529092503961,11.9655718654628,6.00640474645862,0.498026102388352,0.000559627485991668,0.451659466213344,0.544392738563361,0.45061000329306,0.541138542629391
7,0.539855869191845,0.539938379132336,0.55010950026181,0.550502329019692,0.54326728862609,0.539226427900382,0.531266124468867,0.550502329019683,0.541914623963766,0.540738325688255,0.531229995991961,0.531828051212956,11.6610467177891,5.96797008970589,0.488213173813832,0.000551998866324719,0.442163647813307,0.534262699814357,0.440246628473593,0.525873449487185
8,0.508174899418656,0.508401616637139,0.52829149791335,0.53167627173597,0.497139010217156,0.514826001671517,0.481779380521092,0.531676271735965,0.502615254710286,0.506339630837575,0.511605285761965,0.515212053464871,12.2197565242815,6.04745730888518,0.505108199425374,0.000508980226364964,0.460889442798761,0.549326956051987,0.46140875963228,0.545641352592289
9,0.504709289021286,0.508490825894929,0.541186607410474,0.546198708264926,0.52224078041998,0.530343840829371,0.504936565752825,0.546198708264932,0.523710164659163,0.528535132428623,0.514853607254151,0.520549772298227,12.3061782717989,6.38412137400648,0.481226321201889,0.000439826073851336,0.440121140928506,0.522331501475271,0.436872563359948,0.522918935744813
10,0.476148052249583,0.478667471997854,0.486995664570368,0.485619968134561,0.467562311145758,0.463877519116315,0.450068951346469,0.485619968134554,0.467004285840155,0.464814890296913,0.463328083346944,0.460987207122613,12.9779574878684,5.9596839090859,0.540784139980662,0.000370511992326087,0.503056711368048,0.578511568593276,0.505983559642747,0.577621767661469
11,0.497857846467757,0.506918609244358,0.515692272528155,0.521137637839121,0.501216480521898,0.506382042128487,0.489843260685257,0.521137637839123,0.500427787059099,0.507624846701492,0.502433491847064,0.509546426459572,12.1133968990997,5.99509373756535,0.505085667752627,0.000468811418398319,0.46264764299983,0.547523692505423,0.460734251116036,0.547750894353366
12,0.483659627360262,0.494870862708038,0.505955073034447,0.513125149814802,0.472678575391942,0.475010115397722,0.445842451553712,0.513125149814803,0.471993354376411,0.476526237763056,0.476573604300228,0.481281798711909,11.3698529207353,6.16784011170037,0.457526833926581,0.000609260614837235,0.409147751897684,0.505905915955478,0.401942815313473,0.499827576743695
13,0.509937758210523,0.514420805783032,0.520371376141133,0.524486001854138,0.496273363322093,0.50198986896887,0.472605692927521,0.524486001854129,0.4962161642649,0.50207101124027,0.488365861749488,0.494522194577789,12.1389209912656,6.12267049575769,0.495616579087781,0.000592196181126578,0.447919819770026,0.543313338405537,0.441117147510968,0.536046451527157
14,0.534533268882559,0.531054069424523,0.571408739942789,0.561940258515727,0.565413969556253,0.54933427924044,0.551106197197026,0.561940258515729,0.562868441859235,0.552054285749005,0.55185113469453,0.542839231226264,12.2172727183484,6.23509310468094,0.489649347409849,0.000484504370965154,0.446506885826164,0.532791808993534,0.441759495050989,0.528678297527639
15,0.514204417808407,0.520262880041642,0.524483522181105,0.533604800085848,0.494320832664579,0.507522666979023,0.472272993834849,0.533604800085848,0.496699958068776,0.503377040635141,0.510711165944177,0.517173960016383,12.1703022625809,6.05450879227479,0.502517796054243,0.000505235072967466,0.458462023943068,0.546573568165419,0.459960895077363,0.545200988819125
16,0.476560085858594,0.472178825488615,0.503876244226438,0.501175364296083,0.48374649847159,0.471366666238978,0.45724577800782,0.501175364296088,0.480144751858803,0.477309092170717,0.483735387246888,0.480900585152565,11.9252644360145,6.19178564752026,0.48078420560462,0.000545312428557032,0.435014431456775,0.526553979752464,0.432145552958603,0.520765776473747
17,0.469603004445775,0.458440926935637,0.493034131202472,0.479360461106112,0.464163483220209,0.445003904334827,0.43821008919932,0.47936046110611,0.463326310028808,0.446690333919215,0.46896984247001,0.453156933944284,11.8421222480483,5.89404762341748,0.502281136779442,0.000532014376107821,0.457072880594805,0.547489392964079,0.454467545937414,0.54628755579485
18,0.524497734357375,0.532795790946389,0.544699786040999,0.560032696673791,0.508162897628155,0.540054390390523,0.487744360613014,0.560032696673788,0.51316778551656,0.532391191418667,0.515216098137859,0.534190067940918,12.7154744921955,6.14718749867733,0.516558544280016,0.00042495457257078,0.47615426868958,0.556962819870452,0.468711452646852,0.549504550176232
19,0.478622761456073,0.481120683614311,0.499867883339061,0.507453239158198,0.464424160863059,0.483084465201035,0.445160267069789,0.507453239158197,0.46801172909142,0.476261896469395,0.462548064031895,0.470242210898582,12.1505643910954,5.83398859514709,0.519858633116453,0.00041345708622416,0.480004690495443,0.559712575737462,0.478377162562767,0.558589606779532
20,0.529787920947583,0.528041056312781,0.535075360901573,0.53250126200133,0.516997278855947,0.510021432840638,0.496429962362368,0.532501262001334,0.514788558190384,0.513343849631681,0.512367497994292,0.511092290349879,11.6432241640149,5.97398501326102,0.486913166910888,0.000530935410882024,0.441750776867353,0.532075556954423,0.441674253921492,0.530697761504598
21,0.472023956347091,0.482497905636077,0.474353094140459,0.479042750717145,0.466409752592389,0.463546523348243,0.452023080399142,0.479042750717155,0.462803073448477,0.468231444358321,0.4636981820413,0.46912576554738,12.4381021058677,6.08323220311604,0.5109195799055,0.000427557258696876,0.47039176273001,0.551447397080989,0.476087169615211,0.555930506819646
22,0.506960383226037,0.501478793728603,0.513155356508491,0.516285567963232,0.485811163389852,0.494539865559453,0.468107621389813,0.516285567963227,0.48776937593276,0.491163108897141,0.486039068150984,0.489372273238461,12.1042614907277,6.08495145762104,0.497288499403095,0.000397813759139702,0.458195771983394,0.536381226822797,0.45495933849808,0.533623488328113
23,0.510708823795046,0.516506850121408,0.530319831371466,0.537485293358166,0.500627976410955,0.515999996119793,0.477991138122199,0.537485293358175,0.502603100945197,0.513173316608833,0.505244153775217,0.515539194648552,12.363817708268,5.90208231425796,0.522632696993658,0.000438688629918435,0.481580702636566,0.563684691350749,0.478936988099526,0.55997815440789
24,0.447807494615513,0.464233312968735,0.473919923696705,0.493336355089286,0.444394774991508,0.46017003955937,0.419301673897133,0.493336355089292,0.443208418805913,0.46262189802341,0.436604768350597,0.45553218565463,11.8381190250752,6.0858515027968,0.485910600332207,0.000525187516503338,0.44099333902434,0.530827861640075,0.431731922059865,0.523654766115355
25,0.507203541772319,0.506135194343896,0.528273547811916,0.527653852734378,0.490247837392373,0.505860240904841,0.469898211349522,0.527653852734381,0.496476940507903,0.495001270223983,0.498067779557545,0.496608617459753,12.0810815399848,6.15629009790604,0.49041895979838,0.000490722979274102,0.447000514441834,0.533837405154926,0.450187392946529,0.531981847360454
26,0.498069992002447,0.501913387762642,0.517795658670762,0.520125468547872,0.507812181872849,0.50714287171569,0.498069569049528,0.52012546854788,0.506097179253524,0.509809151644096,0.506563454371008,0.510214143135335,12.0252650527228,6.05999826381653,0.496061148153704,0.00052437785238749,0.451178523924145,0.540943772383263,0.449939142995605,0.543957451977506
27,0.486026419887206,0.485738195743945,0.529017843438509,0.526821302371458,0.488434377847031,0.501401105618441,0.463940262247068,0.526821302371467,0.493743797053167,0.492090896435838,0.485794986095536,0.48383563041403,11.7671933642875,5.6035557854676,0.523798444370434,0.000495519882283173,0.480168303644336,0.567428585096531,0.477502385497322,0.567309229009881
28,0.523605467222816,0.52270099232758,0.518802113550939,0.521525826991167,0.514086869449125,0.512037731311674,0.507112106973284,0.52152582699116,0.512078373599102,0.51500343256181,0.513450924048153,0.516290023431472,12.6505391234071,6.09799452354293,0.517965640510932,0.000482761654349573,0.47490083851035,0.561030442511514,0.47636551656253,0.56019734220356
29,0.514318698495302,0.510420157336225,0.54104043300398,0.528712402884587,0.516246386809889,0.509397638129106,0.501374654719292,0.528712402884586,0.51837609219952,0.505636960994162,0.5236307292025,0.510970793975349,12.7831712487689,6.08712210010933,0.523817526836657,0.000424003334949753,0.483458497964012,0.564176555709302,0.482388132177483,0.564128305671577
30,0.505723912889411,0.50869425693437,0.518965967875122,0.517716822133202,0.497162535155939,0.497477700946408,0.47967048554669,0.517716822133205,0.4973453251092,0.497195262130219,0.511522107099231,0.510447783081942,11.7438191213356,5.94161899140048,0.494064160047726,0.000530771847484629,0.448908727049061,0.539219593046392,0.44508995361345,0.531794536769886
31,0.493821654181705,0.492753229359664,0.507732286092459,0.507526551441009,0.499466581591068,0.493218901307496,0.489078915959955,0.507526551441005,0.4969572464883,0.49723574200488,0.506161760663318,0.506245971393817,11.7394147857416,6.12038062679223,0.47864687137336,0.000510362871619067,0.434368095333232,0.522925647413488,0.429299609966518,0.519446382959788
32,0.499020203522657,0.499476420216499,0.476945587423418,0.48526703193046,0.457063611602374,0.469892582467129,0.44525075773328,0.485267031930459,0.458897673707143,0.466804802448192,0.474593983774675,0.484143805326641,12.2345952869631,5.95441955535122,0.513312911813593,0.000484631353291845,0.470164797059806,0.55646102656738,0.466893784553696,0.55246330158755
33,0.501832921092179,0.505571569961819,0.535673974324034,0.539321851596259,0.515061832693162,0.522590130161779,0.497261686424507,0.539321851596258,0.516801927255967,0.520375823276006,0.503082295289601,0.508380158475915,12.3807628068484,5.83697877153428,0.528544495795883,0.00046033188380839,0.486492017095593,0.570596974496172,0.483290583329445,0.568381234937521
34,0.481426132138695,0.474988383919225,0.477709868469592,0.474450667142891,0.452886561512995,0.453487901230361,0.432144121590816,0.474450667142903,0.454096342004865,0.451768624093512,0.458252291393575,0.456183867452151,12.0150559969934,5.82646782991393,0.515069440261292,0.000500951182622158,0.471200840293191,0.558938040229393,0.466107819239453,0.556166669541358
35,0.51183541417885,0.515539323715029,0.567787512540642,0.570146650172316,0.532557364069354,0.542756566106701,0.49761177251583,0.570146650172311,0.536703239162298,0.537132231020791,0.521163830826121,0.52345600834987,11.8743483851908,5.77636564862632,0.513542515239795,0.000547557515284678,0.46767861930064,0.55940641117895,0.462704827525771,0.553381913793439
36,0.472337698080536,0.468470630489965,0.529527251150675,0.517098257872854,0.509741388249516,0.498042533282903,0.494444830369798,0.517098257872853,0.510985259675218,0.495986897619949,0.504056674321334,0.488735787432319,12.7515766918425,6.29175278088922,0.506590209749181,0.000462256500417463,0.464449913452124,0.548730506046237,0.465783550777568,0.546111137933797
37,0.508680959236491,0.507245183909847,0.512121282441027,0.518013166850342,0.474387896852157,0.491752863235266,0.451388242625842,0.518013166850338,0.478782808149067,0.483492657066641,0.485454285764648,0.490803072001369,12.1355491741414,5.97582003956878,0.507577287700986,0.000432407207554296,0.466820257282411,0.54833431811956,0.462894213543993,0.546162125120888
38,0.508397010342952,0.514936702099646,0.544607382708725,0.545687026215557,0.517391905149925,0.521899967916083,0.495196272855659,0.545687026215553,0.519829628375991,0.518077021631457,0.528750486820566,0.526315821776383,12.5435662410885,5.79128542162817,0.538306306968916,0.000452886866749645,0.49659527500727,0.580017338930562,0.497474014884526,0.576035594964893
39,0.498590455896812,0.512135002634959,0.502814063701817,0.515031204448187,0.49349206833852,0.493165976817402,0.477818124245616,0.515031204448173,0.48859209831063,0.501532436037204,0.495753208912504,0.508365302108043,12.2905791176931,6.08047312288414,0.505273668176392,0.000515127132198538,0.460788700029231,0.549758636323553,0.458552271136268,0.549078550150369
40,0.469361235233655,0.478487265300486,0.505236155317899,0.514199522608154,0.46484154997281,0.479737013671404,0.438200018670682,0.514199522608145,0.466588257075901,0.475923458966044,0.476241145348163,0.485999633474754,11.899777559264,5.58603880049108,0.530576200044821,0.000428703615401151,0.489994088112036,0.571158311977605,0.483701968544517,0.567598360105099
41,0.455319093146052,0.449187512909428,0.505188509271619,0.491871128268417,0.485189112848165,0.470106140802116,0.46888261760279,0.491871128268406,0.485126437640628,0.470213924058378,0.467406672623145,0.451842331576873,12.0674965889309,5.90414882944656,0.510739548510645,0.000483549263169323,0.467639631464422,0.553839465556867,0.467211264657868,0.554123087605362
42,0.489295211736747,0.483341714751166,0.505148582023716,0.490160086835159,0.459041196086935,0.456658725704694,0.431333714787024,0.490160086835156,0.463826830732874,0.446510696359196,0.487276798635383,0.473187286901216,11.8896174663893,5.83410568098552,0.509310901088457,0.000480835060976004,0.466332115970152,0.552289686206762,0.45974672888364,0.546395918920336
43,0.511812594349063,0.516096319264062,0.535139859064039,0.535497193512796,0.507535490828961,0.50368669212742,0.478973620052307,0.535497193512798,0.506366320403817,0.505712826986923,0.513451620770229,0.512962945472226,12.3970528511863,6.10846815322144,0.507264490476305,0.000485998486704811,0.464055558685236,0.550473422267373,0.463544763784795,0.549198949372623
44,0.483048788201394,0.469439383070447,0.500161015391749,0.488630039439651,0.472904399569238,0.472717025834802,0.461047478174323,0.488630039439651,0.476636385118533,0.466094848917231,0.47644958241539,0.465896588970794,11.5287384336119,6.01604752779365,0.478169483813255,0.000518872790751672,0.433523076197954,0.522815891428556,0.43387363318896,0.518432207609489
45,0.525893610387065,0.53252007557237,0.565956928118994,0.578271439614747,0.539735365338223,0.555255898152451,0.513406459481835,0.578271439614745,0.540552186177719,0.554175464531041,0.534904809634101,0.549667980028473,11.7442228493971,6.01479650905621,0.487850615048148,0.000487880967911843,0.444558080745683,0.531143149350614,0.440479671706325,0.528613152692397
46,0.479642990355659,0.483331588618558,0.506667630134511,0.508111178915342,0.487114738620707,0.489263471689639,0.466491263490271,0.508111178915343,0.486186663746688,0.490442074863229,0.467343968182119,0.472595035219999,12.5913374525686,5.96972044664548,0.525886708291846,0.000480864388339104,0.482906612500381,0.568866804083311,0.479640092772493,0.564964321608217
47,0.474471257126,0.477590998470218,0.459577625200432,0.480163104070918,0.447534989999211,0.461256130049547,0.434090214596148,0.480163104070918,0.444376962123566,0.466576324759905,0.444777512746287,0.466993796164037,12.2943912066149,6.07287707512325,0.506044913240127,0.000443235075216884,0.464780741553867,0.547309084926388,0.462384049629667,0.544831628965284
48,0.465104713321458,0.465925208068278,0.510688092856306,0.507947285853668,0.4838848573797,0.47403711057734,0.453155604501216,0.507947285853664,0.481726192143597,0.477896480650732,0.472790086897856,0.468416517767187,12.1814876619141,6.29493516640401,0.483237569899993,0.000479504358615764,0.440318297491687,0.526156842308298,0.437318797331355,0.52177380567161
49,0.496208080805938,0.507756402742717,0.518931626565091,0.530993205453466,0.492036861805639,0.512799650062916,0.478265995178918,0.530993205453475,0.494973835082823,0.507383271937794,0.496519738623023,0.508931463855354,11.3344439604413,5.73181019662305,0.49430159815269,0.000576819843988124,0.447228133093648,0.541375063211731,0.441301006999993,0.539210617041694
50,0.490722811016323,0.493803807653685,0.497519173746576,0.501639652679653,0.465215837408077,0.476501973097734,0.445724350494697,0.501639652679653,0.467153533834138,0.47279266156741,0.480741144182381,0.487580604791955,12.74325303775,6.26306300628127,0.508519293485903,0.000478719490348289,0.465635161290859,0.551403425680946,0.462996949432945,0.544975397937553
1,0.508670163918693,0.514773810419841,0.539525853452519,0.550325317887964,0.533563722188612,0.537693730665372,0.520410339795581,0.550325317887962,0.531124466311395,0.540501569111407,0.513654509705801,0.525347682960927,11.8599469551382,5.80627901519955,0.510429596594102,0.000547961273737204,0.464548794190604,0.5563103989976,0.454745687564818,0.547608421166214
2,0.493452531407622,0.505246829218026,0.528441541385299,0.539350166678333,0.514725609409268,0.525201473526846,0.502779399043688,0.539350166678328,0.51461362369544,0.525364840997222,0.498187839255492,0.510019596998185,11.3371653814806,6.14258767608856,0.458190167524368,0.000650260904604255,0.408209748447216,0.508170586601519,0.409035302774163,0.50864897451288
3,0.483601504714443,0.478256979275542,0.465927995798567,0.45879335416752,0.455599251265861,0.431018893130577,0.440136013634612,0.458793354167513,0.450638765767708,0.441751888459494,0.4616921546814,0.453985661879117,11.4847993831173,5.84209725466475,0.491319172431286,0.000522246558751618,0.446527852065614,0.536110492796957,0.447127601838436,0.533569077507402
4,0.478538160406866,0.481241310005724,0.503513782673734,0.512100429809345,0.458582717519338,0.478995991298452,0.430245021799076,0.512100429809349,0.46303626754706,0.469890193870752,0.474494012966781,0.482814399642791,11.5682033277662,6.11826573632721,0.471113572006291,0.000570605886204843,0.424294349752557,0.517932794260024,0.425427232977694,0.517822909326534
5,0.488623123596275,0.484204768428394,0.508062384579242,0.49972081091073,0.481603974732273,0.465386374719338,0.453251790562694,0.499720810910734,0.47986624616177,0.468613235473149,0.47913803160994,0.467839436868203,12.0127004627815,5.92247247154444,0.5069824233199,0.000451886282998907,0.465317493885559,0.54864735275424,0.46295918825162,0.546836031105821
6,0.531126906478264,0.528607456063277,0.55631693320189,0.54794245807513,0.533454223664381,0.538165117986543,0.523505317679313,0.54794245807512,0.538321270616659,0.531872239386855,0.550386871636953,0.542858784384879,11.6854839254088,6.02423418915391,0.484468574206424,0.000475255620723684,0.441739871996175,0.527197276416672,0.441429935801467,0.523985571389191
7,0.522108083682467,0.51976554250078,0.535405462481568,0.542413959050994,0.526936260391058,0.527184323043819,0.513899598784795,0.542413959050998,0.524632723316302,0.530433725944521,0.516092219124119,0.522859984815888,11.5094405015838,5.85517482768551,0.491271984343652,0.000536165963327642,0.445887679074986,0.536656289612318,0.444602613526243,0.536117598456769
8,0.476529826576373,0.474218162430776,0.503127331418825,0.495313514834413,0.50288865379957,0.472233776961151,0.482223474019117,0.495313514834416,0.493620957319028,0.484643861425754,0.486222451066768,0.477763586253602,12.276603179091,5.86753038454218,0.522055873359537,0.000470985218950389,0.479519573366239,0.564592173352834,0.47864294675587,0.562068076403192
